Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg. Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Purpose,Parent Sample,Description,Notes
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Calcium",7440702,12,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Chloride",16887006,3,1,mg/L,"EPA 325.2",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Chloroform",67663,110,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Chloroform",67663,170,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Specific Conductance (EC)",0,138,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dibromoacetic Acid (DBAA)",631641,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dichloroacetic Acid (DCAA)",79436,26,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Hardness",0,52,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Magnesium",7439954,6,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Methyl tert-butyl ether (MTBE)",1634044,< R.L.,1,?g/L,"EPA 502.2",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Monobromoacetic Acid (MBAA)",79083,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Monochloroacetic Acid (MCAA)",79118,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Organic Carbon",0,1.4,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Potassium",7440097,1.5,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Sodium",7440235,7,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Total Dissolved Solids",0,87,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Dissolved Sulfate",14808798,7,1,mg/L,"EPA 375.2",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Trichloroacetic Acid (TCAA)",76039,32,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Turbidity",0,26,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"Turbidity",0,27,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"UV Absorbance @254nm",0,0.054,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,"pH",0,7.6,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,Field Specific Conductance (EC),0,131,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,Field Dissolved Oxygen,0,11.9,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,Field Water Temperature,0,12.5,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,Field Turbidity,0,34.5,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0498A0340,04/06/1998 12:15,Field pH,0,7.5,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"AO340"
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"*No Lab Analyses (Field Measures Only)",0,N.S.,, ,"Std Method 4500-NO3-F",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Total Alkalinity",471341,49,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Ammonia",7664417,0.05,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Bromochloroacetic Acid (BCAA)",5589963,6,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Bromodichloromethane",75274,11,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Bromodichloromethane",75274,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Calcium",7440702,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Chloride",16887006,4,1,mg/L,"EPA 325.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Chloroform",67663,80,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Chloroform",67663,160,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Specific Conductance (EC)",0,122,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dibromoacetic Acid (DBAA)",631641,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dichloroacetic Acid (DCAA)",79436,29,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Hardness",0,48,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Magnesium",7439954,5,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Methyl tert-butyl ether (MTBE)",1634044,< R.L.,1,?g/L,"EPA 502.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Monobromoacetic Acid (MBAA)",79083,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Monochloroacetic Acid (MCAA)",79118,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Organic Carbon",0,1.1,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Potassium",7440097,0.9,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Sodium",7440235,5,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Total Dissolved Solids",0,75,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Dissolved Sulfate",14808798,2,1,mg/L,"EPA 375.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Trichloroacetic Acid (TCAA)",76039,33,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"Turbidity",0,29,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"UV Absorbance @254nm",0,0.034,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,"pH",0,7.6,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field Specific Conductance (EC),0,120,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field Dissolved Oxygen,0,9.5,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field Water Temperature,0,17,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field Turbidity,0,28.7,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field pH,0,7.9,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0598A0693,05/04/1998 11:10,Field Notes,,,,,,,,,,,"Filtered with Gelman filter."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"*No Lab Analyses (Field Measures Only)",0,N.S.,, ,"Std Method 4500-NO3-F",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Total Alkalinity",471341,51,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Ammonia",7664417,0.03,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Boron",7440428,0.1,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Bromochloroacetic Acid (BCAA)",5589963,3,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Bromodichloromethane",75274,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Bromodichloromethane",75274,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Bromoform",75252,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Calcium",7440702,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Chloride",16887006,3,1,mg/L,"EPA 325.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Chloroform",67663,110,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Chloroform",67663,160,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Specific Conductance (EC)",0,124,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dibromoacetic Acid (DBAA)",631641,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dibromochloromethane",124481,< R.L.,10,?g/L,"DWR THMFP (Buffered)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dichloroacetic Acid (DCAA)",79436,27,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Hardness",0,48,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Magnesium",7439954,5,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Methyl tert-butyl ether (MTBE)",1634044,< R.L.,1,?g/L,"EPA 502.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Monobromoacetic Acid (MBAA)",79083,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Monochloroacetic Acid (MCAA)",79118,< R.L.,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Organic Carbon",0,1.4,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Potassium",7440097,0.8,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Sodium",7440235,6,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Total Dissolved Solids",0,76,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Dissolved Sulfate",14808798,6,1,mg/L,"EPA 375.2",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Trichloroacetic Acid (TCAA)",76039,29,1,?g/L,"DWR HAAFP (Reactivity)",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Turbidity",0,19,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"Turbidity",0,19,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"UV Absorbance @254nm",0,0.044,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,"pH",0,7.4,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0698A0896,06/10/1998 13:05,Field Specific Conductance (EC),0,125,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,""
