Date,DRP** mg/L P,Flow_gal,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-04-25,,41000000.0,4.0,22.4,,,0.52,,,,,,,5.0,2010.0,41.0,7.55,,20.4,
2010-04-26,,42300000.0,4.0,21.4,0.12,1.11,0.52,,,,,,,6.0,2010.0,42.0,7.45,,20.5,
2010-04-27,,41500000.0,4.0,23.0,,,0.52,,,,,,,5.0,2010.0,42.0,7.47,,20.8,
2010-04-28,,43000000.0,4.0,23.3,,,0.52,,,,,,,5.0,2010.0,43.0,7.47,,20.4,
2010-04-29,,41600000.0,4.0,22.6,,,0.52,,,,,,1.03,4.0,2010.0,42.0,7.48,,20.5,
2010-04-30,,40400000.0,4.0,22.6,,,0.52,,,,,,,5.0,2010.0,40.0,7.49,,20.5,
2010-05-01,,39600000.0,5.0,22.2,,,0.52,,,,,,,6.0,2010.0,40.0,7.4,,20.3,
2010-05-02,,39400000.0,5.0,22.2,0.26,1.32,0.52,,,,25.2,,1.24,7.0,2010.0,39.0,7.42,,20.4,
2010-05-03,,40500000.0,5.0,22.6,,,0.52,,,,,,,9.0,2010.0,41.0,7.5,,21.5,
2010-05-04,,42600000.0,5.0,21.2,,,0.52,,,,,,,12.0,2010.0,43.0,7.43,,21.3,
2010-05-05,,39000000.0,5.0,23.7,,,0.52,,,,,,,6.0,2010.0,39.0,7.57,,20.8,
2010-05-06,,38300000.0,5.0,24.6,,,0.52,,,,,,,5.0,2010.0,38.0,7.51,,20.9,
2010-05-07,,39500000.0,5.0,24.8,,,0.52,,,,,,,5.0,2010.0,40.0,7.43,,21.0,
2010-05-08,,39600000.0,5.0,23.3,,,0.52,,,,,,,6.0,2010.0,40.0,7.41,,20.3,
2010-05-09,,40300000.0,5.0,23.9,0.12,1.14,0.52,,,,,,1.06,6.0,2010.0,40.0,7.44,,20.2,
2010-05-10,,40100000.0,5.0,23.5,,,0.52,,,,,,,7.0,2010.0,40.0,7.43,,20.9,
2010-05-11,,41200000.0,5.0,23.1,,,0.52,,,,,,,6.0,2010.0,41.0,7.41,,20.7,
2010-05-12,,38600000.0,5.0,23.5,,,0.52,,,,,,,5.0,2010.0,39.0,7.36,,21.3,
2010-05-13,,39700000.0,5.0,23.3,,,0.52,,,,,,,5.0,2010.0,40.0,7.37,,21.4,
2010-05-14,,39900000.0,5.0,23.2,,,0.52,,,,,,,5.0,2010.0,40.0,7.44,,21.2,
2010-05-15,,36500000.0,5.0,23.1,,,0.52,,,,,,,7.0,2010.0,37.0,7.55,,20.8,
2010-05-16,,36000000.0,5.0,24.2,0.33,1.21,0.52,,,,,,1.04,7.0,2010.0,36.0,7.43,,20.8,
2010-05-17,,37300000.0,5.0,27.8,,,0.52,,,,,,,9.0,2010.0,37.0,7.44,,20.5,
2010-05-18,,39300000.0,5.0,24.5,,,0.52,,,,,,,9.0,2010.0,39.0,7.43,,20.8,
2010-05-19,,37800000.0,5.0,,,,0.52,,,,,,,7.0,2010.0,38.0,7.53,,20.6,
2010-05-20,,37400000.0,5.0,24.6,,,0.52,,,,,,,8.0,2010.0,37.0,7.34,,20.9,
2010-05-21,,37500000.0,5.0,24.6,,,0.52,,,,,,,7.0,2010.0,38.0,7.61,,20.4,
2010-05-22,,36800000.0,5.0,24.6,,,0.52,,,,,,,7.0,2010.0,37.0,7.34,,20.5,
2010-05-23,,37300000.0,5.0,24.4,,,0.52,,,,,,,8.0,2010.0,37.0,7.36,,20.1,
2010-05-24,,38300000.0,5.0,22.6,,,0.52,,,,,,,12.0,2010.0,38.0,7.36,,21.0,
2010-05-25,,38000000.0,5.0,21.8,,,0.52,,,,,,,10.0,2010.0,38.0,7.44,,21.8,
2010-05-26,,39000000.0,5.0,22.8,,,0.52,,,,,,,9.0,2010.0,39.0,7.12,,21.8,
2010-05-27,,39200000.0,5.0,22.7,,,0.52,,,,,,,8.0,2010.0,39.0,7.37,,21.8,
2010-05-28,,42300000.0,5.0,23.0,,,0.52,,,,,,,8.0,2010.0,42.0,7.22,,21.5,
2010-05-29,,39400000.0,5.0,23.8,,,0.52,,,,,,,9.0,2010.0,39.0,7.43,,21.8,
2010-05-30,,39100000.0,5.0,23.9,,,0.52,,,,,,,9.0,2010.0,39.0,7.41,,21.7,
2010-05-31,,37300000.0,5.0,20.2,,,0.52,,,,,,,9.0,2010.0,37.0,7.4,,22.3,
2010-06-01,,37700000.0,6.0,20.7,,,0.52,,,,,,,9.0,2010.0,38.0,7.11,,22.3,
2010-06-02,,37200000.0,6.0,21.6,0.66,1.77,0.52,,,,26.4,,0.92,9.0,2010.0,37.0,7.35,,22.8,
2010-06-03,,37000000.0,6.0,25.3,,,0.52,,,,,,,6.0,2010.0,37.0,7.01,,22.9,
2010-06-04,,36900000.0,6.0,24.1,,,0.52,,,,,,,10.0,2010.0,37.0,7.47,,22.8,
2010-06-05,,36500000.0,6.0,20.3,,,0.52,,,,,,,9.0,2010.0,37.0,7.39,,22.7,
2010-06-06,,36600000.0,6.0,22.5,,,0.52,,,,,,,10.0,2010.0,37.0,7.45,,22.5,
2010-06-07,,37500000.0,6.0,22.3,0.43,1.9,0.52,,,,,,1.27,9.0,2010.0,38.0,7.24,,22.7,
2010-06-08,,37000000.0,6.0,23.6,,,0.52,,,,,,,12.0,2010.0,37.0,7.38,,22.5,
2010-06-09,,36000000.0,6.0,,,,0.52,,,,,,,7.0,2010.0,36.0,7.17,,21.7,
2010-06-10,,35600000.0,6.0,25.4,0.16,1.04,0.52,,,,,,,7.0,2010.0,36.0,7.43,,22.2,
2010-06-11,,37300000.0,6.0,24.5,,,0.52,,,,,,,8.0,2010.0,37.0,7.21,,22.8,
2010-06-12,,36000000.0,6.0,24.9,,,0.52,,,,,,,14.0,2010.0,36.0,7.36,,22.8,
2010-06-13,,36200000.0,6.0,24.5,,,0.52,,,,,,,11.0,2010.0,36.0,7.27,,23.1,
2010-06-14,,35700000.0,6.0,22.5,0.17,1.23,0.52,,,,,,2.1,4.0,2010.0,36.0,7.12,,23.5,
2010-06-15,,36100000.0,6.0,23.4,,,0.52,,,,,,,12.0,2010.0,36.0,7.41,,22.5,
2010-06-16,,35900000.0,6.0,24.0,,,0.52,,,,,,,10.0,2010.0,36.0,7.75,,22.8,
2010-06-17,,35300000.0,6.0,24.4,,,0.52,,,,,,1.5,12.0,2010.0,35.0,7.33,,22.8,
2010-06-18,,35700000.0,6.0,22.6,,,0.52,,,,,,,9.0,2010.0,36.0,7.25,,22.9,
2010-06-19,,37700000.0,6.0,27.2,,,0.52,,,,,,,10.0,2010.0,38.0,7.34,,21.4,
2010-06-20,,34000000.0,6.0,24.8,,,0.52,,,,,,,10.0,2010.0,34.0,7.31,,22.1,
2010-06-21,,34400000.0,6.0,22.1,0.58,0.82,0.52,,,,,,1.52,14.0,2010.0,34.0,6.78,,24.4,
2010-06-22,,34700000.0,6.0,22.0,,,0.52,,,,,,,16.0,2010.0,35.0,7.99,,23.6,
2010-06-23,,33300000.0,6.0,22.3,,,0.52,,,,,,,18.0,2010.0,33.0,7.33,,24.3,
2010-06-24,,36200000.0,6.0,23.0,0.72,0.83,0.52,,,,,,1.54,11.0,2010.0,36.0,7.45,,23.0,
2010-06-25,,33900000.0,6.0,23.0,,,0.52,,,,,,,10.0,2010.0,34.0,7.39,,23.5,
2010-06-26,,34900000.0,6.0,23.5,,,0.52,,,,,,,10.0,2010.0,35.0,7.38,,23.0,
2010-06-27,,34400000.0,6.0,22.5,,,0.52,,,,,,,9.0,2010.0,34.0,7.4,,23.6,
2010-06-28,,34300000.0,6.0,20.9,0.71,1.12,0.52,,,,,,1.13,9.0,2010.0,34.0,7.43,,24.5,
2010-06-29,,33700000.0,6.0,20.6,,,0.52,,,,,,,8.0,2010.0,34.0,7.43,,24.2,
2010-06-30,,33700000.0,6.0,22.0,,,0.52,,,,,,,9.0,2010.0,34.0,7.49,,25.2,
2010-07-01,,32800000.0,7.0,22.3,1.57,1.37,0.52,,,,,,1.16,9.0,2010.0,33.0,7.4,,23.5,
2010-07-02,,33600000.0,7.0,21.1,,,0.52,,,,,,,13.0,2010.0,34.0,7.47,,23.5,
2010-07-03,,33700000.0,7.0,23.8,,,0.52,,,,,,,10.0,2010.0,34.0,7.33,,23.5,
2010-07-04,,32000000.0,7.0,21.5,,,0.52,,,,,,,12.0,2010.0,32.0,7.28,,25.0,
2010-07-05,,32500000.0,7.0,20.0,,,0.52,,,,,,,8.0,2010.0,33.0,7.54,,23.2,
2010-07-06,,35000000.0,7.0,20.1,1.39,1.43,0.52,,,,,,0.94,7.0,2010.0,35.0,7.24,,23.4,
2010-07-07,,35300000.0,7.0,20.9,,,0.52,,,,,,,6.0,2010.0,35.0,7.23,,22.8,
2010-07-08,,35100000.0,7.0,22.2,0.88,1.12,0.52,,,,,,0.74,6.0,2010.0,35.0,7.22,,24.0,
2010-07-09,,35500000.0,7.0,21.2,,,0.52,,,,,,,6.0,2010.0,36.0,7.18,,23.7,
2010-07-10,,34800000.0,7.0,23.0,,,0.52,,,,,,,6.0,2010.0,35.0,7.26,,23.1,
2010-07-11,,35000000.0,7.0,21.6,,,0.52,,,,,,,6.0,2010.0,35.0,7.28,,23.5,
2010-07-12,,35100000.0,7.0,20.9,1.24,0.98,0.52,,,,,,0.78,5.0,2010.0,35.0,7.38,,23.9,
2010-07-13,,34900000.0,7.0,25.3,,,0.52,,,,,,,6.0,2010.0,35.0,7.13,,23.9,
2010-07-14,,34900000.0,7.0,21.7,,,0.52,,,,,,,6.0,2010.0,35.0,7.34,,23.0,
2010-07-15,,34400000.0,7.0,20.9,1.5,1.13,0.52,,,,,,0.77,7.0,2010.0,34.0,7.41,,24.4,
2010-07-16,,34100000.0,7.0,26.0,,,0.52,,,,,,,6.0,2010.0,34.0,7.44,,24.8,
2010-07-17,,34900000.0,7.0,25.2,,,0.52,,,,,,,7.0,2010.0,35.0,7.34,,24.0,
2010-07-18,,34600000.0,7.0,23.4,,,0.52,,,,,,,7.0,2010.0,35.0,7.31,,23.9,
2010-07-19,,34000000.0,7.0,19.8,,,0.52,,,,,,,6.0,2010.0,34.0,7.24,,24.7,
2010-07-20,,35100000.0,7.0,19.5,1.91,1.07,0.52,,,,21.8,,0.76,6.0,2010.0,35.0,7.29,,24.8,
2010-07-21,,34200000.0,7.0,16.7,,,0.52,,,,,,,6.0,2010.0,34.0,7.44,,24.6,
2010-07-22,,33600000.0,7.0,20.6,1.04,1.01,0.52,,,,,,0.98,8.0,2010.0,34.0,7.39,,24.4,
2010-07-23,,32400000.0,7.0,20.7,,,0.52,,,,,,,8.0,2010.0,32.0,7.45,,24.9,
2010-07-24,,33400000.0,7.0,24.9,,,0.52,,,,,,,8.0,2010.0,33.0,7.13,,24.2,
2010-07-25,,33400000.0,7.0,22.0,,,0.52,,,,,,,8.0,2010.0,33.0,7.42,,24.3,
2010-07-26,,33400000.0,7.0,21.1,,,0.52,,,,,,,8.0,2010.0,33.0,7.47,,24.1,
2010-07-27,,34700000.0,7.0,22.1,0.83,1.3,0.52,,,,,,1.11,8.0,2010.0,35.0,7.45,,24.3,
2010-07-28,,32800000.0,7.0,22.5,,,0.52,,,,,,,7.0,2010.0,33.0,7.46,,24.2,
2010-07-29,,34400000.0,7.0,22.9,0.75,1.43,0.52,,,,,,1.04,8.0,2010.0,34.0,7.49,,24.3,
2010-07-30,,29200000.0,7.0,23.5,,,0.52,,,,,,,8.0,2010.0,29.0,7.45,,24.6,
2010-07-31,,35700000.0,7.0,24.9,,,0.52,,,,,,,10.0,2010.0,36.0,7.38,,24.1,
2010-08-01,,40500000.0,8.0,21.4,,,0.52,,,,,,,8.0,2010.0,41.0,7.41,,24.3,
2010-08-02,,36900000.0,8.0,20.8,0.55,2.36,0.52,,,,24.1,,1.05,9.0,2010.0,37.0,7.5,,23.1,
2010-08-03,,33000000.0,8.0,20.3,,,0.52,,,,,,,7.0,2010.0,33.0,7.46,,24.3,
2010-08-04,,34100000.0,8.0,23.3,,,0.52,,,,,,,7.0,2010.0,34.0,7.46,,24.0,
2010-08-05,,33600000.0,8.0,24.1,0.21,0.98,0.52,,,,,,1.09,6.0,2010.0,34.0,7.4,,23.7,
2010-08-06,,33900000.0,8.0,23.6,,,0.52,,,,,,,6.0,2010.0,34.0,7.46,,23.6,
2010-08-07,,34800000.0,8.0,24.9,,,0.52,,,,,,,8.0,2010.0,35.0,7.41,,24.8,
2010-08-08,,32600000.0,8.0,23.6,,,0.52,,,,,,,8.0,2010.0,33.0,7.42,,24.4,
2010-08-09,,32900000.0,8.0,22.5,0.18,0.74,0.52,,,,,,1.25,9.0,2010.0,33.0,7.41,,21.4,
2010-08-10,,32200000.0,8.0,23.0,,,0.52,,,,,,,9.0,2010.0,32.0,7.33,,24.5,
2010-08-11,,33100000.0,8.0,23.3,0.23,0.94,0.52,,,,,,1.08,9.0,2010.0,33.0,7.49,,24.4,
2010-08-12,,32100000.0,8.0,23.4,,,0.52,,,,,,,8.0,2010.0,32.0,7.4,,24.4,
2010-08-13,,33800000.0,8.0,22.4,,,0.52,,,,,,,8.0,2010.0,34.0,7.44,,24.6,
2010-08-14,,32100000.0,8.0,25.5,,,0.52,,,,,,,10.0,2010.0,32.0,7.36,,23.8,
2010-08-15,,32400000.0,8.0,23.2,,,0.52,,,,,,,12.0,2010.0,32.0,7.44,,23.7,
2010-08-16,,32900000.0,8.0,22.8,,,0.52,,,,,,,13.0,2010.0,33.0,7.4,,23.2,
2010-08-17,,34400000.0,8.0,23.5,,,0.52,,,,,,,13.0,2010.0,34.0,7.42,,23.6,
2010-08-18,,33900000.0,8.0,24.5,0.38,0.84,0.52,,,,,,1.42,10.0,2010.0,34.0,7.42,,23.2,
2010-08-19,,32000000.0,8.0,22.9,,,0.52,,,,,,,9.0,2010.0,32.0,7.48,,24.2,
2010-08-20,,32300000.0,8.0,23.2,,,0.52,,,,,,,5.0,2010.0,32.0,7.41,,24.4,
2010-08-21,,34300000.0,8.0,24.9,,,0.52,,,,,,,8.0,2010.0,34.0,7.48,,23.4,
2010-08-22,,32500000.0,8.0,22.2,,,0.52,,,,,,,7.0,2010.0,33.0,7.38,,23.5,
2010-08-23,,34400000.0,8.0,21.7,,,0.52,,,,,,,8.0,2010.0,34.0,7.48,,23.2,
2010-08-24,,33700000.0,8.0,20.6,0.74,1.28,0.52,,,,,,0.9,6.0,2010.0,34.0,7.18,,24.6,
2010-08-25,,35300000.0,8.0,22.9,,,0.52,,,,,,,7.0,2010.0,35.0,7.35,,25.5,
2010-08-26,,34900000.0,8.0,21.7,,,0.52,,,,,,,6.0,2010.0,35.0,7.42,,24.5,
2010-08-27,,35500000.0,8.0,23.4,,,0.52,,,,,,,7.0,2010.0,36.0,7.38,,24.4,
2010-08-28,,34100000.0,8.0,26.0,,,0.52,,,,,,,7.0,2010.0,34.0,7.43,,23.8,
2010-08-29,,33000000.0,8.0,23.0,,,0.52,,,,,,,6.0,2010.0,33.0,7.4,,24.6,
2010-08-30,,33600000.0,8.0,21.8,1.52,1.14,0.52,,,,,,0.96,6.0,2010.0,34.0,7.4,,24.6,
2010-08-31,,33400000.0,8.0,23.2,,,0.52,,,,,,,6.0,2010.0,33.0,7.4,,24.7,
2010-09-01,,32210000.0,9.0,24.5,,,0.52,,,,,,,7.0,2010.0,32.0,7.4,,25.6,
2010-09-02,,32430000.0,9.0,25.2,,,0.52,,,,,,,6.0,2010.0,32.0,7.5,,25.8,
2010-09-03,,31440000.0,9.0,25.5,,,0.52,,,,,,,6.0,2010.0,31.0,7.61,,25.3,
2010-09-04,,33550000.0,9.0,24.6,,,0.52,,,,,,,5.0,2010.0,34.0,7.44,,24.8,
2010-09-05,,33100000.0,9.0,24.2,,,0.52,,,,,,,7.0,2010.0,33.0,7.49,,23.7,
2010-09-06,,32160000.0,9.0,22.4,,,0.52,,,,,,,7.0,2010.0,32.0,7.4,,25.3,
2010-09-07,,35020000.0,9.0,22.6,,,0.52,,,,,,,8.0,2010.0,35.0,7.48,,24.1,
2010-09-08,,33880000.0,9.0,22.4,,,0.52,,,,,,,7.0,2010.0,34.0,7.41,,24.3,
2010-09-09,,32250000.0,9.0,23.3,0.45,1.36,0.52,,,,26.2,,0.99,9.0,2010.0,32.0,7.46,,24.1,
2010-09-10,,32310000.0,9.0,24.1,,,0.52,,,,,,,11.0,2010.0,32.0,7.46,,24.2,
2010-09-11,,33950000.0,9.0,26.0,,,0.52,,,,,,,12.0,2010.0,34.0,7.44,,24.8,
2010-09-12,,32910000.0,9.0,24.1,,,0.52,,,,,,,10.0,2010.0,33.0,7.49,,24.2,
2010-09-13,,33750000.0,9.0,22.1,,,0.52,,,,,,,13.0,2010.0,34.0,7.42,,24.2,
2010-09-14,,32610000.0,9.0,23.2,0.73,1.27,0.52,,,,26.1,,,13.0,2010.0,33.0,7.42,,24.1,
2010-09-15,,32830000.0,9.0,24.6,,,0.52,,,,,,,10.0,2010.0,33.0,7.51,,24.4,
2010-09-16,,32800000.0,9.0,24.1,,,0.52,,,,,,0.76,4.0,2010.0,33.0,7.49,,24.8,
2010-09-17,,33520000.0,9.0,24.6,,,0.52,,,,,,,8.0,2010.0,34.0,7.49,,24.4,
2010-09-18,,32950000.0,9.0,24.4,,,0.52,,,,,,,9.0,2010.0,33.0,7.42,,24.1,
2010-09-19,,34000000.0,9.0,24.5,,,0.52,,,,,,,9.0,2010.0,34.0,7.41,,24.7,
2010-09-20,,35540000.0,9.0,23.6,,,0.52,,,,,,,10.0,2010.0,36.0,7.47,,24.4,
2010-09-21,,34380000.0,9.0,22.7,0.55,1.39,0.52,,,,,,1.38,10.0,2010.0,34.0,7.43,,24.7,
2010-09-22,,33870000.0,9.0,24.2,,,0.52,,,,,,,10.0,2010.0,34.0,8.03,,24.4,
2010-09-23,,33500000.0,9.0,24.3,,,0.52,,,,,,,11.0,2010.0,34.0,7.43,,25.0,
2010-09-24,,33980000.0,9.0,24.8,,,0.52,,,,,,,10.0,2010.0,34.0,7.57,,25.5,
2010-09-25,,31950000.0,9.0,26.0,,,0.52,,,,,,,9.0,2010.0,32.0,7.47,,25.6,
2010-09-26,,33390000.0,9.0,24.8,,,0.52,,,,,,,7.0,2010.0,33.0,7.44,,24.9,
2010-09-27,,33270000.0,9.0,23.9,,,0.52,,,,,,1.19,8.0,2010.0,33.0,7.49,,25.6,
2010-09-28,,31650000.0,9.0,24.0,,,0.52,,,,,,,10.0,2010.0,32.0,7.89,,25.5,
2010-09-29,,31930000.0,9.0,25.5,,,0.52,,,,,,,8.0,2010.0,32.0,7.47,,25.7,
2010-09-30,,32030000.0,9.0,23.7,0.89,1.5,0.52,,,,,,,9.0,2010.0,32.0,7.41,,25.0,
2010-10-01,,33530000.0,10.0,25.5,,,0.52,,,,,,,9.0,2010.0,34.0,7.47,,25.1,
2010-10-02,,33350000.0,10.0,27.2,,,0.52,,,,,,,11.0,2010.0,33.0,7.5,,24.6,
2010-10-03,,32060000.0,10.0,25.6,,,0.52,,,,,,,12.0,2010.0,32.0,7.48,,24.9,
2010-10-04,,32600000.0,10.0,24.5,,,0.52,,,,,,,12.0,2010.0,33.0,7.53,,23.1,
2010-10-05,,34730000.0,10.0,24.0,1.16,1.9,0.52,,,,26.5,,1.34,12.0,2010.0,35.0,7.46,,24.2,
2010-10-06,,33900000.0,10.0,27.1,,,0.52,,,,,,,8.0,2010.0,34.0,7.44,,24.5,
2010-10-07,,31590000.0,10.0,27.2,,,0.52,,,,,,,8.0,2010.0,32.0,7.53,,23.4,
2010-10-08,,34480000.0,10.0,26.9,,,0.52,,,,,,,8.0,2010.0,34.0,7.45,,25.3,
2010-10-09,,33530000.0,10.0,28.0,,,0.52,,,,,,,8.0,2010.0,34.0,7.49,,24.2,
2010-10-10,,34140000.0,10.0,25.6,,,0.52,,,,,,,9.0,2010.0,34.0,7.5,,25.2,
2010-10-11,,32540000.0,10.0,25.8,,,0.52,,,,,,,9.0,2010.0,33.0,7.53,,25.3,
2010-10-12,,34380000.0,10.0,25.6,,,0.52,,,,,,,8.0,2010.0,34.0,7.49,,25.4,
2010-10-13,,32210000.0,10.0,26.4,0.18,1.18,0.52,,,,,,1.14,8.0,2010.0,32.0,7.42,,25.0,
2010-10-14,,34420000.0,10.0,26.9,,,0.52,,,,,,,7.0,2010.0,34.0,7.49,,24.9,
2010-10-15,,32000000.0,10.0,26.8,,,0.52,,,,,,,8.0,2010.0,32.0,7.38,,25.9,
2010-10-16,,31590000.0,10.0,27.2,,,0.52,,,,,,,6.0,2010.0,32.0,7.2,,25.1,
2010-10-17,,34500000.0,10.0,27.1,,,0.52,,,,,,,10.0,2010.0,35.0,7.51,,24.4,
2010-10-18,,36150000.0,10.0,24.6,0.34,1.24,0.52,,,,,,1.45,12.0,2010.0,36.0,7.33,,24.4,
2010-10-19,,35280000.0,10.0,25.8,,,0.52,,,,,,,9.0,2010.0,35.0,7.49,,24.5,
2010-10-20,,34580000.0,10.0,26.9,,,0.52,,,,,,,8.0,2010.0,35.0,7.58,,22.4,
2010-10-21,,35550000.0,10.0,27.0,,,0.52,,,,,,,5.0,2010.0,36.0,7.5,,23.6,
2010-10-22,,34580000.0,10.0,28.8,,,0.52,,,,,,,6.0,2010.0,35.0,7.52,,24.0,
2010-10-23,,34650000.0,10.0,25.5,,,0.52,,,,,,,6.0,2010.0,35.0,7.54,,23.5,
2010-10-24,,34500000.0,10.0,25.4,,,0.52,,,,,,,10.0,2010.0,35.0,7.49,,23.5,
2010-10-25,,40810000.0,10.0,24.9,,,0.52,,,,,,,14.0,2010.0,41.0,7.41,,23.0,
2010-10-26,,36170000.0,10.0,22.1,,,0.52,,,,,,,9.0,2010.0,36.0,7.39,,22.9,
2010-10-27,,34420000.0,10.0,24.8,0.54,1.81,0.52,,,,,,,7.0,2010.0,34.0,7.37,,22.6,
2010-10-28,,34220000.0,10.0,25.8,,,0.52,,,,,,,6.0,2010.0,34.0,7.36,,23.2,
2010-10-29,,34280000.0,10.0,25.2,,,0.52,,,,,,0.79,8.0,2010.0,34.0,7.48,,22.6,
2010-10-30,,33000000.0,10.0,25.5,,,0.52,,,,,,,6.0,2010.0,33.0,7.49,,23.4,
2010-10-31,,33700000.0,10.0,,,,0.52,,,,,,,7.0,2010.0,34.0,7.42,,23.6,
2010-11-01,,36020000.0,11.0,24.9,,,0.52,,,,,,0.92,7.0,2010.0,36.0,7.48,,23.5,
2010-11-02,,35530000.0,11.0,23.7,,,0.52,,,,,,,6.0,2010.0,36.0,7.49,,23.6,
2010-11-03,,34220000.0,11.0,25.6,,,0.52,,,,,,,6.0,2010.0,34.0,7.42,,23.4,
2010-11-04,,33980000.0,11.0,26.0,,,0.52,,,,,,,4.0,2010.0,34.0,7.47,,23.9,
2010-11-05,,34680000.0,11.0,24.9,0.52,0.82,0.52,,,,,,,5.0,2010.0,35.0,7.45,,22.7,
2010-11-06,,34260000.0,11.0,25.5,,,0.52,,,,,,,8.0,2010.0,34.0,7.41,,23.0,
2010-11-07,,35180000.0,11.0,24.4,,,0.52,,,,,,,9.0,2010.0,35.0,7.41,,23.5,
2010-11-08,,40180000.0,11.0,24.4,0.42,0.83,0.52,,,,,,,8.0,2010.0,40.0,7.45,,22.8,
2010-11-09,,36740000.0,11.0,23.2,,,0.52,,,,,,,7.0,2010.0,37.0,7.39,,22.2,
2010-11-10,,35810000.0,11.0,25.6,,,0.52,,,,,,0.8,6.0,2010.0,36.0,7.47,,21.9,
2010-11-11,,35100000.0,11.0,23.5,,,0.52,,,,,,,6.0,2010.0,35.0,7.4,,22.9,
2010-11-12,,35700000.0,11.0,26.6,,,0.52,,,,,,,6.0,2010.0,36.0,7.39,,22.5,
2010-11-13,,35060000.0,11.0,23.5,,,0.52,,,,,,,7.0,2010.0,35.0,7.38,,22.6,
2010-11-14,,35130000.0,11.0,23.7,,,0.52,,,,,,,6.0,2010.0,35.0,7.43,,23.1,
2010-11-15,,36300000.0,11.0,24.0,,,0.52,,,,,,,6.0,2010.0,36.0,7.48,,23.4,
2010-11-16,,35930000.0,11.0,22.6,0.85,0.93,0.52,,,,24.9,,,8.0,2010.0,36.0,7.46,,23.0,
2010-11-17,,34290000.0,11.0,23.6,,,0.52,,,,,,,6.0,2010.0,34.0,7.45,,23.0,
2010-11-18,,34490000.0,11.0,25.2,,,0.52,,,,,,,6.0,2010.0,34.0,7.47,,22.8,
2010-11-19,,33230000.0,11.0,24.7,,,0.52,,,,,,0.58,6.0,2010.0,33.0,7.44,,21.9,
2010-11-20,,37460000.0,11.0,26.3,,,0.52,,,,,,,8.0,2010.0,37.0,7.4,,21.9,
2010-11-21,,44590000.0,11.0,21.5,,,0.52,,,,,,,8.0,2010.0,45.0,7.39,,21.6,
2010-11-22,,41290000.0,11.0,20.0,0.46,0.98,0.52,,,,,,0.73,6.0,2010.0,41.0,7.42,,21.2,
2010-11-23,,38750000.0,11.0,21.3,,,0.52,,,,,,,4.0,2010.0,39.0,7.49,,20.9,
2010-11-24,,41000000.0,11.0,21.0,,,0.52,,,,,,,5.0,2010.0,41.0,7.43,,20.7,
2010-11-25,,39980000.0,11.0,20.0,,,0.52,,,,,,,6.0,2010.0,40.0,7.33,,20.6,
2010-11-26,,37400000.0,11.0,20.5,,,0.52,,,,,,,7.0,2010.0,37.0,7.44,,20.0,
2010-11-27,,39200000.0,11.0,24.0,,,0.52,,,,,,,6.0,2010.0,39.0,7.46,,20.9,
2010-11-28,,39690000.0,11.0,24.1,,,0.52,,,,,,,8.0,2010.0,40.0,7.45,,21.0,
2010-11-29,,42490000.0,11.0,22.4,,,0.52,,,,,,,6.0,2010.0,42.0,7.41,,20.6,
2010-11-30,,36960000.0,11.0,21.9,,,0.52,,,,,,,6.0,2010.0,37.0,7.46,,20.7,
2010-12-01,,34380000.0,12.0,22.4,,,0.52,,,,,,,4.0,2010.0,34.0,7.43,,21.0,
2010-12-02,,35870000.0,12.0,22.7,,,0.52,,,,,,,6.0,2010.0,36.0,7.42,,20.6,
2010-12-03,,35540000.0,12.0,24.0,,,0.52,,,,,,,5.0,2010.0,36.0,7.44,,20.8,
2010-12-04,,33450000.0,12.0,23.3,,,0.52,,,,,,,8.0,2010.0,33.0,7.26,,21.1,
2010-12-05,,37130000.0,12.0,23.6,,,0.52,,,,,,,9.0,2010.0,37.0,7.44,,20.6,
2010-12-06,,40160000.0,12.0,23.8,,,0.52,,,,,,,7.0,2010.0,40.0,7.41,,20.9,
2010-12-07,,38110000.0,12.0,21.5,,,0.52,,,,,,,7.0,2010.0,38.0,7.46,,21.4,
2010-12-08,,35260000.0,12.0,22.8,,,0.52,,,,,,,7.0,2010.0,35.0,7.39,,21.1,
2010-12-09,,42430000.0,12.0,23.9,,,0.52,,,,,,,6.0,2010.0,42.0,7.44,,20.8,
2010-12-10,,39480000.0,12.0,19.6,,,0.52,,,,,,,5.0,2010.0,39.0,7.48,,21.1,
2010-12-11,,36880000.0,12.0,23.0,,,0.52,,,,,,,7.0,2010.0,37.0,7.41,,22.1,
2010-12-12,,36950000.0,12.0,22.7,,,0.52,,,,,,,8.0,2010.0,37.0,7.34,,21.2,
2010-12-13,,36600000.0,12.0,23.2,,,0.52,,,,,,,6.0,2010.0,37.0,7.49,,21.2,
2010-12-14,,36070000.0,12.0,21.0,,,0.52,,,,,,,5.0,2010.0,36.0,7.5,,21.2,
2010-12-15,,37970000.0,12.0,22.6,0.38,1.31,0.52,,,,,,0.57,4.0,2010.0,38.0,7.51,,20.8,
2010-12-16,,37040000.0,12.0,23.4,,,0.52,,,,,,,5.0,2010.0,37.0,7.49,,20.4,
