Date,flow ft3/s,NH3 mg/L N,NO3 mg/L N,PO4 mg/L P
2003-01-10,30615.0,,,
2003-01-11,30302.0,,,
2003-01-12,32136.0,,,
2003-01-13,36275.0,,,
2003-01-14,38524.0,,,
2003-01-15,47480.1215669,,,
2003-01-16,55444.2403056,,,
2003-01-17,70420.1409974,,,
2003-01-18,71121.8596623,,,
2003-01-19,60225.4429957,,,
2003-01-20,54229.1898223,,,
2003-01-21,49550.0,,,
2003-01-22,45106.0,,,
2003-01-23,42237.0,,,
2003-01-24,43029.0,,,
2003-01-25,45795.8566006,,,
2003-01-26,46715.4986591,,,
2003-01-27,47236.811621,,,
2003-01-28,46865.8734078,,,
2003-01-29,44803.0,,,
2003-01-30,43077.0,,,
2003-01-31,40889.0,0.11825484,0.2697017,0.05139856
2003-02-01,37826.0,,,
2003-02-02,35229.0,,,
2003-02-03,32859.0,,,
2003-02-04,30718.0,,,
2003-02-05,28259.0,,,
2003-02-06,25343.0,,,
2003-02-07,22842.0,,,
2003-02-08,19599.0,,,
2003-02-09,17059.0,,,
2003-02-10,15886.0,,,
2003-02-11,15279.0,,,
2003-02-12,19338.0,,,
2003-02-13,23538.0,,,
2003-02-14,30240.8924127,,,
2003-02-15,32324.6808545,,,
2003-02-16,35038.8474112,,,
2003-02-17,36319.0,,,
2003-02-18,40949.0,,,
2003-02-19,41236.0,,,
2003-02-20,39413.0,,,
2003-02-21,35241.0,,,
2003-02-22,33685.0,,,
2003-02-23,31871.0,,,
2003-02-24,29910.0,,,
2003-02-25,28490.0,,,
2003-02-26,29666.0,,,
2003-02-27,28321.2225374,,,
2003-02-28,22153.0,0.10163112,0.2597266,0.03333368
2003-03-01,17568.0,,,
2003-03-02,15383.0,,,
2003-03-03,13095.0,,,
2003-03-04,11494.0,,,
2003-03-05,10274.0,,,
2003-03-06,9369.0,,,
2003-03-07,8645.0,,,
2003-03-08,9671.0,,,
2003-03-09,10089.0,,,
2003-03-10,9207.0,,,
2003-03-11,9292.0,,,
2003-03-12,6839.0,,,
2003-03-13,6458.0,,,
2003-03-14,7659.0,,,
2003-03-15,15866.0,,,
2003-03-16,25221.1082525,,,
2003-03-17,37514.2740999,,,
2003-03-18,39561.1494397,,,
2003-03-19,35093.2178672,,,
2003-03-20,24981.0,,,
2003-03-21,20398.0,,,
2003-03-22,18444.0,,,
2003-03-23,16932.0,,,
2003-03-24,14979.0,,,
2003-03-25,15050.0,,,
2003-03-26,13854.0,,,
2003-03-27,13154.0,,,
2003-03-28,12548.0,,,
2003-03-29,13012.0,,,
2003-03-30,11578.0,,,
2003-03-31,10793.0,0.1533756,0.27590508,0.03078978
2003-04-01,9979.0,,,
2003-04-02,10855.0,,,
2003-04-03,11558.0,,,
2003-04-04,12591.0,,,
2003-04-05,12946.0,,,
2003-04-06,13015.0,,,
2003-04-07,12201.0,,,
2003-04-08,10633.0,,,
2003-04-09,9275.0,,,
2003-04-10,7838.0,,,
2003-04-11,8538.0,,,
2003-04-12,11625.0,,,
2003-04-13,13921.081788,,,
2003-04-14,17033.8923939,,,
2003-04-15,23840.5569871,,,
2003-04-16,25988.2593917,,,
2003-04-17,22936.4887747,,,
2003-04-18,20618.5862915,,,
2003-04-19,18344.1484773,,,
2003-04-20,17071.0370016,,,
2003-04-21,15413.7821305,,,
2003-04-22,15511.9931601,,,
2003-04-23,15000.6559225,,,
2003-04-24,15445.1189457,,,
2003-04-25,18409.3173131,,,
2003-04-26,25713.4455718,,,
2003-04-27,32685.4482642,,,
2003-04-28,35809.3257006,,,
2003-04-29,37041.4002449,,,
2003-04-30,39717.528127,0.1351254,0.29817778,0.03883606
2003-05-01,41340.7055794,,,
2003-05-02,43558.5601545,,,
2003-05-03,46034.7515029,,,
2003-05-04,50149.5688636,,,
2003-05-05,53188.4798182,,,
2003-05-06,55279.3811046,,,
2003-05-07,56806.4687067,,,
2003-05-08,56898.0236382,,,
2003-05-09,55005.2701305,,,
2003-05-10,52027.275478,,,
2003-05-11,48477.4104857,,,
2003-05-12,44410.3563788,,,
2003-05-13,39147.8391787,,,
2003-05-14,34224.0488311,,,
2003-05-15,30418.6195796,,,
2003-05-16,29214.6259503,,,
2003-05-17,28536.1854451,,,
2003-05-18,28048.7700992,,,
2003-05-19,27340.7090988,,,
2003-05-20,26562.8218188,,,
2003-05-21,25479.4370787,,,
2003-05-22,24184.4250331,,,
2003-05-23,23332.0115568,,,
2003-05-24,22202.916097,,,
2003-05-25,22730.8556156,,,
2003-05-26,23073.4281047,,,
2003-05-27,22363.3980696,,,
2003-05-28,21903.3469491,,,
2003-05-29,21769.0,,,
2003-05-30,21076.3615034,,,
2003-05-31,17306.4209022,0.07163664,0.1366113,0.04236612
2003-06-01,17479.9766293,,,
2003-06-02,18287.0,,,
2003-06-03,18034.0,,,
2003-06-04,17018.0,,,
2003-06-05,17032.0,,,
2003-06-06,15875.8458689,,,
2003-06-07,15760.0,,,
2003-06-08,15123.0044548,,,
2003-06-09,14507.0,,,
2003-06-10,14473.0,,,
2003-06-11,14238.0,,,
2003-06-12,13180.0,,,
2003-06-13,12787.0,,,
2003-06-14,12830.0,,,
2003-06-15,12077.0,,,
2003-06-16,10981.0,,,
2003-06-17,10394.0,,,
2003-06-18,9522.0,,,
2003-06-19,9737.0,,,
2003-06-20,8213.0,,,
2003-06-21,7868.0,,,
2003-06-22,6845.0,,,
2003-06-23,5692.0,,,
2003-06-24,6114.0,,,
2003-06-25,7218.0,,,
2003-06-26,6466.0,,,
2003-06-27,6669.0,,,
2003-06-28,8845.0,,,
2003-06-29,9063.0,,,
2003-06-30,7346.0,0.07717788,0.15688898,0.05139856
2003-07-01,7806.0,,,
2003-07-02,7460.0,,,
2003-07-03,7110.0,,,
2003-07-04,7381.0,,,
2003-07-05,7137.0,,,
2003-07-06,7232.0,,,
2003-07-07,7321.0,,,
2003-07-08,7513.0,,,
2003-07-09,7911.0,,,
2003-07-10,7964.0,,,
2003-07-11,8223.0,,,
2003-07-12,8504.0,,,
2003-07-13,9066.0,,,
2003-07-14,9673.0,,,
2003-07-15,9646.0,,,
2003-07-16,10135.0,,,
2003-07-17,10365.0,,,
2003-07-18,9858.0,,,
2003-07-19,9486.0,,,
2003-07-20,9887.0,,,
2003-07-21,9992.0,,,
2003-07-22,9892.0,,,
2003-07-23,10009.0,,,
2003-07-24,10171.0,,,
2003-07-25,10006.0,,,
2003-07-26,11350.0,,,
2003-07-27,12123.0,,,
2003-07-28,13247.0,,,
2003-07-29,13878.0,,,
2003-07-30,14053.0,,,
2003-07-31,14187.0,0.08058228,0.19534016,0.05492862
2003-08-01,12364.0,,,
2003-08-02,11984.0,,,
2003-08-03,12874.0,,,
2003-08-04,12721.0,,,
2003-08-05,13062.0,,,
2003-08-06,12274.0,,,
2003-08-07,11547.0,,,
2003-08-08,10096.0,,,
2003-08-09,8666.0,,,
2003-08-10,7154.0,,,
2003-08-11,6122.0,,,
2003-08-12,4699.0,,,
2003-08-13,4215.0,,,
2003-08-14,3903.0,,,
2003-08-15,3869.0,,,
2003-08-16,3870.0,,,
2003-08-17,3783.0,,,
2003-08-18,3740.0,,,
2003-08-19,3144.0,,,
2003-08-20,3192.0,,,
2003-08-21,3357.0,,,
2003-08-22,6790.0,,,
2003-08-23,7300.0,,,
2003-08-24,7403.0,,,
2003-08-25,7244.0,,,
2003-08-26,7287.0,,,
2003-08-27,4380.0,,,
2003-08-28,4232.0,,,
2003-08-29,4286.0,,,
2003-08-30,3644.0,,,
2003-08-31,3916.0,0.07865292,0.15489396,0.04864737
2003-09-01,3672.0,,,
2003-09-02,3555.0,,,
2003-09-03,3573.0,,,
2003-09-04,4125.0,,,
2003-09-05,4598.0,,,
2003-09-06,4359.0,,,
2003-09-07,4174.0,,,
2003-09-08,4755.0,,,
2003-09-09,3989.0,,,
2003-09-10,4255.0,,,
2003-09-11,4541.0,,,
2003-09-12,4268.0,,,
2003-09-13,3832.0,,,
2003-09-14,3456.0,,,
2003-09-15,4082.0,,,
2003-09-16,5153.0,,,
2003-09-17,4869.0,,,
2003-09-18,4032.0,,,
2003-09-19,3415.0,,,
2003-09-20,2885.0,,,
2003-09-21,2558.0,,,
2003-09-22,2268.0,,,
2003-09-23,1194.0,,,
2003-09-24,2024.0,,,
2003-09-25,2666.0,,,
2003-09-26,2259.0,,,
2003-09-27,1999.0,,,
2003-09-28,1796.0,,,
2003-09-29,2543.0,,,
2003-09-30,2523.0,0.09278088,0.207029845,0.05845868
2003-10-01,4371.0,,,
2003-10-02,4582.0,,,
2003-10-03,3787.0,,,
2003-10-04,4149.0,,,
2003-10-05,4494.0,,,
2003-10-06,4145.0,,,
2003-10-07,4316.0,,,
2003-10-08,4356.0,,,
2003-10-09,4677.0,,,
2003-10-10,4261.0,,,
2003-10-11,3208.0,,,
2003-10-12,3894.0,,,
2003-10-13,3877.0,,,
2003-10-14,3933.0,,,
2003-10-15,4354.0,,,
2003-10-16,4672.0,,,
2003-10-17,3693.0,,,
2003-10-18,3858.0,,,
2003-10-19,4963.36054889,,,
2003-10-20,3390.0,,,
2003-10-21,3507.0,,,
2003-10-22,3496.0,,,
2003-10-23,3707.0,,,
2003-10-24,3131.0,,,
2003-10-25,2873.0,,,
2003-10-26,3426.0,,,
2003-10-27,2758.0,,,
2003-10-28,3444.13841642,,,
2003-10-29,3273.05826737,,,
2003-10-30,5265.32426079,,,
2003-10-31,5286.67644788,0.13964592,0.28920019,0.07081389
2003-11-01,5299.40314384,,,
2003-11-02,5558.82329317,,,
2003-11-03,5265.0,,,
2003-11-04,4847.0,,,
2003-11-05,4690.0,,,
2003-11-06,4407.0,,,
2003-11-07,5590.0,,,
2003-11-08,8417.6028188,,,
2003-11-09,9081.40116081,,,
2003-11-10,9956.24615385,,,
2003-11-11,10334.8050314,,,
2003-11-12,10035.2924188,,,
2003-11-13,3895.0,,,
2003-11-14,3481.0,,,
2003-11-15,4973.0,,,
2003-11-16,4690.0,,,
2003-11-17,5378.0,,,
2003-11-18,5653.0,,,
2003-11-19,4836.0,,,
2003-11-20,4430.0,,,
2003-11-21,4546.0,,,
2003-11-22,4599.0,,,
2003-11-23,4602.0,,,
2003-11-24,4398.0,,,
2003-11-25,4344.0,,,
2003-11-26,4735.0,,,
2003-11-27,5387.37331536,,,
2003-11-28,4950.44288614,,,
2003-11-29,4615.0,,,
2003-11-30,5483.95846809,0.21406572,0.3587925,0.07709514
2003-12-01,6785.0,,,
2003-12-02,9192.0,,,
2003-12-03,9879.0,,,
2003-12-04,10968.0,,,
2003-12-05,10840.0,,,
2003-12-06,10944.5212766,,,
2003-12-07,11834.0,,,
2003-12-08,14281.1777778,,,
2003-12-09,18131.9068238,,,
2003-12-10,18162.8348244,,,
2003-12-11,16990.7271354,,,
2003-12-12,18928.4392347,,,
2003-12-13,20467.0965892,,,
2003-12-14,21960.8776485,,,
2003-12-15,22647.0,,,
2003-12-16,28123.0,,,
2003-12-17,28010.0,,,
2003-12-18,25406.0,,,
2003-12-19,20805.0,,,
2003-12-20,19311.0,,,
2003-12-21,18092.0,,,
2003-12-22,20796.0,,,
2003-12-23,22361.0,,,
2003-12-24,22981.0,,,
2003-12-25,28253.0,,,
2003-12-26,35257.4174867,,,
2003-12-27,37483.0770871,,,
2003-12-28,38418.5353613,,,
2003-12-29,38135.4156512,,,
2003-12-30,41403.783668,,,
2003-12-31,45749.5712559,0.16110972,0.41519886,0.05944484
2004-01-01,50992.0497526,,,
2004-01-02,57142.8145161,,,
2004-01-03,57643.782614,,,
2004-01-04,58085.0113904,,,
2004-01-05,55610.4752934,,,
2004-01-06,49449.8894925,,,
2004-01-07,44481.1050795,,,
2004-01-08,40651.0,,,
2004-01-09,38833.0,,,
2004-01-10,39839.9879793,,,
2004-01-11,39947.0,,,
2004-01-12,41319.0,,,
2004-01-13,40540.0,,,
2004-01-14,36257.0,,,
2004-01-15,31577.0,,,
2004-01-16,28687.0,,,
2004-01-17,25452.0,,,
2004-01-18,22778.0,,,
2004-01-19,20405.0,,,
2004-01-20,18197.0,,,
2004-01-21,16129.0,,,
2004-01-22,13488.0,,,
2004-01-23,12530.0,,,
2004-01-24,12871.0,,,
2004-01-25,12318.0,,,
2004-01-26,12126.0,,,
2004-01-27,12224.0,,,
2004-01-28,12884.0,,,
2004-01-29,14103.0,,,
2004-01-30,15079.0,,,
2004-01-31,14696.0,0.09660024,0.32532887,0.05139856
2004-02-01,15218.0,,,
2004-02-02,18338.7726648,,,
2004-02-03,19915.9688092,,,
2004-02-04,28839.0476339,,,
2004-02-05,34655.130326,,,
2004-02-06,34406.2873643,,,
2004-02-07,29924.9806646,,,
2004-02-08,25914.0,,,
2004-02-09,23019.0,,,
2004-02-10,20894.0,,,
2004-02-11,18605.0,,,
2004-02-12,15750.0,,,
2004-02-13,14294.0,,,
2004-02-14,13426.0,,,
2004-02-15,12236.0,,,
2004-02-16,16020.7820529,,,
2004-02-17,20314.4947588,,,
2004-02-18,40436.2667495,,,
2004-02-19,58245.5198516,,,
2004-02-20,100884.046868,,,
2004-02-21,142305.504475,,,
2004-02-22,140071.000901,,,
2004-02-23,125322.955774,,,
2004-02-24,111916.950124,,,
2004-02-25,110176.514782,,,
2004-02-26,157583.810084,,,
2004-02-27,161717.892167,,,
2004-02-28,166763.720864,,,
2004-02-29,157870.811789,0.17656128,0.36367089,0.05492862
2004-03-01,145650.038922,,,
2004-03-02,137326.601176,,,
2004-03-03,126259.401506,,,
2004-03-04,119242.471807,,,
2004-03-05,107109.695103,,,
2004-03-06,95502.4319354,,,
2004-03-07,84687.0060486,,,
2004-03-08,75629.5209639,,,
2004-03-09,67388.4855934,,,
2004-03-10,59514.7004932,,,
2004-03-11,54564.9772591,,,
2004-03-12,51574.228659,,,
2004-03-13,48007.5980892,,,
2004-03-14,43801.0603496,,,
2004-03-15,39112.7611148,,,
2004-03-16,35448.9125354,,,
2004-03-17,32406.7753383,,,
2004-03-18,29732.0762195,,,
2004-03-19,28075.9368292,,,
2004-03-20,26566.0520137,,,
2004-03-21,26274.7022289,,,
2004-03-22,25208.2171946,,,
2004-03-23,24821.2323064,,,
2004-03-24,26440.3501769,,,
2004-03-25,27418.9291985,,,
2004-03-26,26395.0,,,
2004-03-27,25354.0,,,
2004-03-28,22479.0,,,
2004-03-29,19536.0,,,
2004-03-30,16131.0,,,
2004-03-31,16214.0,0.06091308,0.19911188,0.03883606
2004-04-01,14135.0,,,
2004-04-02,14102.0,,,
2004-04-03,14483.0,,,
2004-04-04,15322.0,,,
2004-04-05,16870.0,,,
2004-04-06,18151.0,,,
2004-04-07,24489.1204184,,,
2004-04-08,26274.1641552,,,
2004-04-09,27387.1063693,,,
2004-04-10,28436.5995304,,,
2004-04-11,28548.2507053,,,
2004-04-12,27848.6040031,,,
2004-04-13,26441.9034139,,,
2004-04-14,25061.3090311,,,
2004-04-15,24024.6357398,,,
2004-04-16,23925.7840676,,,
2004-04-17,23745.1242363,,,
2004-04-18,23095.3980928,,,
2004-04-19,19856.459361,,,
2004-04-20,17217.4240704,,,
2004-04-21,15120.3442776,,,
2004-04-22,13338.2317779,,,
2004-04-23,11567.4300914,,,
2004-04-24,10880.835594,,,
2004-04-25,10233.4224486,,,
2004-04-26,9317.19430745,,,
2004-04-27,8313.05903261,,,
2004-04-28,7498.46386852,,,
2004-04-29,7739.58934269,,,
2004-04-30,7932.59703869,0.10030752,0.15489396,0.03883606
2004-05-01,7591.74754998,,,
2004-05-02,7406.00625346,,,
2004-05-03,7166.56179775,,,
2004-05-04,6896.4315493,,,
2004-05-05,7651.15948975,,,
2004-05-06,8244.97048816,,,
2004-05-07,8666.50085179,,,
2004-05-08,8687.79748244,,,
2004-05-09,8715.0965305,,,
2004-05-10,9371.06016887,,,
2004-05-11,9967.93325077,,,
2004-05-12,9725.65306257,,,
2004-05-13,9546.91668921,,,
2004-05-14,8744.72273228,,,
2004-05-15,7979.32346082,,,
2004-05-16,7478.03253135,,,
2004-05-17,7009.25821311,,,
2004-05-18,8086.85118331,,,
2004-05-19,7898.94134055,,,
2004-05-20,7757.39357022,,,
2004-05-21,7793.90397586,,,
2004-05-22,7414.70369007,,,
2004-05-23,7865.59463087,,,
2004-05-24,8067.15183527,,,
2004-05-25,8503.85418914,,,
2004-05-26,8348.14947465,,,
2004-05-27,7968.42445235,,,
2004-05-28,6963.88151917,,,
2004-05-29,6609.43483591,,,
2004-05-30,6860.26707017,,,
2004-05-31,6892.66364812,0.15103128,0.24376644,0.06375377
2004-06-01,8280.04037921,,,
2004-06-02,6345.0,,,
2004-06-03,-29087.0,,,
2004-06-04,-15402.0,,,
2004-06-05,-3349.0,,,
2004-06-06,5262.53563111,,,
2004-06-07,5913.72445277,,,
2004-06-08,7846.47286034,,,
2004-06-09,8544.67373947,,,
2004-06-10,8722.0,,,
2004-06-11,8284.0,,,
2004-06-12,7948.0,,,
2004-06-13,7689.0,,,
2004-06-14,7788.08188903,,,
2004-06-15,7335.0,,,
2004-06-16,6531.0,,,
2004-06-17,7246.24365359,,,
2004-06-18,7653.96714129,,,
2004-06-19,7787.59662185,,,
2004-06-20,7789.01675042,,,
2004-06-21,7713.72655433,,,
2004-06-22,7408.70496543,,,
2004-06-23,7588.0,,,
2004-06-24,7891.93333333,,,
2004-06-25,7848.50898204,,,
2004-06-26,7588.0,,,
2004-06-27,7396.91648548,,,
2004-06-28,7125.06163798,,,
2004-06-29,7126.40472313,,,
2004-06-30,8589.54982556,0.0965442,0.37917934,0.05767981
2004-07-01,8586.0,,,
2004-07-02,7620.0,,,
2004-07-03,7758.0,,,
2004-07-04,8333.0,,,
2004-07-05,8105.0,,,
2004-07-06,7651.0,,,
2004-07-07,6783.0,,,
2004-07-08,6273.0,,,
2004-07-09,7393.0,,,
2004-07-10,6707.0,,,
2004-07-11,7131.0,,,
2004-07-12,7095.0,,,
2004-07-13,7355.0,,,
2004-07-14,7376.0,,,
2004-07-15,7371.0,,,
2004-07-16,7203.0,,,
2004-07-17,7217.0,,,
2004-07-18,7873.0,,,
2004-07-19,8109.0,,,
2004-07-20,8061.0,,,
2004-07-21,7907.0,,,
2004-07-22,6517.0,,,
2004-07-23,6411.0,,,
2004-07-24,7189.0,,,
2004-07-25,7146.0,,,
2004-07-26,6662.0,,,
2004-07-27,6272.0,,,
2004-07-28,7007.0,,,
2004-07-29,7142.0,,,
2004-07-30,7538.0,,,
2004-07-31,7040.0,0.0958824,0.33485226,0.06120987
2004-08-01,6475.0,,,
2004-08-02,6581.0,,,
2004-08-03,6282.0,,,
2004-08-04,5580.0,,,
2004-08-05,5714.0,,,
2004-08-06,7242.0,,,
2004-08-07,7031.0,,,
2004-08-08,6846.0,,,
2004-08-09,6743.0,,,
2004-08-10,6424.0,,,
2004-08-11,6214.0,,,
2004-08-12,5964.0,,,
2004-08-13,5146.0,,,
2004-08-14,4446.0,,,
2004-08-15,5133.0,,,
2004-08-16,4714.0,,,
2004-08-17,4196.0,,,
2004-08-18,5632.0,,,
2004-08-19,4018.0,,,
2004-08-20,3721.0,,,
2004-08-21,3453.0,,,
2004-08-22,3816.0,,,
2004-08-23,4520.0,,,
2004-08-24,4789.0,,,
2004-08-25,5138.0,,,
2004-08-26,5715.0,,,
2004-08-27,4288.0,,,
2004-08-28,4010.0,,,
2004-08-29,3644.0,,,
2004-08-30,3698.0,,,
2004-08-31,4158.0,0.10645452,0.2175037,0.0629749
2004-09-01,4069.0,,,
2004-09-02,4519.0,,,
2004-09-03,4527.0,,,
2004-09-04,5624.0,,,
2004-09-05,5120.0,,,
2004-09-06,5317.0,,,
2004-09-07,5547.0,,,
2004-09-08,7172.0,,,
2004-09-09,7645.0,,,
2004-09-10,6675.0,,,
2004-09-11,5609.0,,,
2004-09-12,5114.0,,,
2004-09-13,5482.0,,,
2004-09-14,5016.0,,,
2004-09-15,4606.0,,,
2004-09-16,4432.0,,,
2004-09-17,3969.0,,,
2004-09-18,4558.0,,,
2004-09-19,5117.0,,,
2004-09-20,5184.0,,,
2004-09-21,5216.0,,,
2004-09-22,5227.0,,,
2004-09-23,4912.0,,,
2004-09-24,2775.0,,,
2004-09-25,3391.0,,,
2004-09-26,3689.0,,,
2004-09-27,2580.0,,,
2004-09-28,2137.0,,,
2004-09-29,2442.0,,,
2004-09-30,2622.0,0.12759876,0.2356772,0.07003502
2004-10-01,4920.0,,,
2004-10-02,5392.0,,,
2004-10-03,5546.0,,,
2004-10-04,5311.0,,,
2004-10-05,5744.0,,,
2004-10-06,4403.0,,,
2004-10-07,4195.0,,,
2004-10-08,4564.0,,,
2004-10-09,5601.0,,,
2004-10-10,5389.0,,,
2004-10-11,5086.0,,,
2004-10-12,4983.0,,,
2004-10-13,4999.0,,,
2004-10-14,4897.0,,,
2004-10-15,4714.0,,,
2004-10-16,4583.0,,,
2004-10-17,5147.0,,,
2004-10-18,6203.84854995,,,
2004-10-19,8965.6012843,,,
2004-10-20,10992.7448167,,,
2004-10-21,11034.9285842,,,
2004-10-22,11500.8368965,,,
2004-10-23,11406.6420391,,,
2004-10-24,8017.43825213,,,
2004-10-25,7081.76769461,,,
2004-10-26,8916.21494936,,,
2004-10-27,9680.41892513,,,
2004-10-28,9892.87344145,,,
2004-10-29,11426.8663863,,,
2004-10-30,10637.3829045,,,
2004-10-31,7014.0,0.11982528,0.31845546,0.07102118
2004-11-01,6776.0,,,
2004-11-02,5725.0,,,
2004-11-03,8173.0,,,
2004-11-04,8953.44614115,,,
2004-11-05,7747.0,,,
2004-11-06,8041.40113636,,,
2004-11-07,8241.7099423,,,
2004-11-08,4146.0,,,
2004-11-09,3932.0,,,
2004-11-10,4172.0,,,
2004-11-11,8047.70176833,,,
2004-11-12,8388.35166508,,,
2004-11-13,8808.42553191,,,
2004-11-14,8951.30754504,,,
2004-11-15,8461.58495026,,,
2004-11-16,4564.0,,,
2004-11-17,4591.0,,,
2004-11-18,4050.0,,,
2004-11-19,4694.0,,,
2004-11-20,5299.0,,,
2004-11-21,4735.0,,,
2004-11-22,3879.0,,,
2004-11-23,4150.0,,,
2004-11-24,4078.0,,,
2004-11-25,4190.0,,,
2004-11-26,4518.38217086,,,
2004-11-27,5829.76931492,,,
2004-11-28,7295.81768546,,,
2004-11-29,6937.13742857,,,
2004-11-30,5589.0,0.16578168,0.41951638,0.06396106
2004-12-01,5408.0,,,
2004-12-02,3977.0,,,
2004-12-03,3686.0,,,
2004-12-04,3399.0,,,
2004-12-05,3012.0,,,
2004-12-06,4711.0,,,
2004-12-07,8667.65592872,,,
2004-12-08,10686.9035134,,,
2004-12-09,15705.5733513,,,
2004-12-10,22804.9497939,,,
2004-12-11,24069.603228,,,
2004-12-12,19580.0676252,,,
2004-12-13,15047.0,,,
2004-12-14,12983.0,,,
2004-12-15,11781.0,,,
2004-12-16,9008.0,,,
2004-12-17,6684.0,,,
2004-12-18,5627.0,,,
2004-12-19,3437.0,,,
2004-12-20,4337.0,,,
2004-12-21,3143.0,,,
2004-12-22,3635.0,,,
2004-12-23,3055.0,,,
2004-12-24,3579.0,,,
2004-12-25,4005.0,,,
2004-12-26,3620.0,,,
2004-12-27,5372.0,,,
2004-12-28,11519.8647816,,,
2004-12-29,22397.0892634,,,
2004-12-30,37473.2835724,,,
2004-12-31,45349.5419282,0.19511436,0.45354088,0.06650496
2005-01-01,51706.5630055,,,
2005-01-02,52075.9631123,,,
2005-01-03,50071.520742,,,
2005-01-04,46697.6445855,,,
2005-01-05,41546.1548442,,,
2005-01-06,36867.8451206,,,
2005-01-07,32991.1632538,,,
2005-01-08,32330.5305958,,,
2005-01-09,35289.2146207,,,
2005-01-10,36563.1108718,,,
2005-01-11,36501.9441763,,,
2005-01-12,37547.9694367,,,
2005-01-13,38262.380685,,,
2005-01-14,36818.5242248,,,
2005-01-15,33245.1601545,,,
2005-01-16,29759.8968895,,,
2005-01-17,27554.026371,,,
2005-01-18,24994.0,,,
2005-01-19,21608.0,,,
2005-01-20,19458.0,,,
2005-01-21,18230.0,,,
2005-01-22,16639.0,,,
2005-01-23,15403.0,,,
2005-01-24,14217.0,,,
2005-01-25,12870.0,,,
2005-01-26,13896.0,,,
2005-01-27,13947.0,,,
2005-01-28,22222.0,,,
2005-01-29,29466.4063465,,,
2005-01-30,31329.3779785,,,
2005-01-31,30104.0,0.09121044,0.39292616,0.05492862
2005-02-01,27983.0,,,
2005-02-02,25864.7455726,,,
2005-02-03,24199.9486751,,,
2005-02-04,22599.4646804,,,
2005-02-05,21341.590143,,,
2005-02-06,20000.1036427,,,
2005-02-07,17259.0,,,
2005-02-08,15632.0,,,
2005-02-09,13785.0,,,
2005-02-10,16927.0,,,
2005-02-11,18245.0,,,
2005-02-12,15943.0,,,
2005-02-13,14147.0,,,
2005-02-14,13397.0,,,
2005-02-15,16118.6522554,,,
2005-02-16,17361.4534987,,,
2005-02-17,18739.2379735,,,
2005-02-18,18643.1241106,,,
2005-02-19,18136.0802106,,,
2005-02-20,18619.3119994,,,
2005-02-21,23353.8479044,,,
2005-02-22,28085.6055043,,,
2005-02-23,29473.7811142,,,
2005-02-24,27774.3296947,,,
2005-02-25,26347.5649169,,,
2005-02-26,25334.821691,,,
2005-02-27,25372.7543459,,,
2005-02-28,24470.6071921,0.12542256,0.40344706,0.05139856
2005-03-01,25479.81953,,,
2005-03-02,29158.4756635,,,
2005-03-03,31000.9281411,,,
2005-03-04,29635.4305413,,,
2005-03-05,28306.5723672,,,
2005-03-06,25829.0311007,,,
2005-03-07,23723.6563071,,,
2005-03-08,21542.3516508,,,
2005-03-09,19909.455679,,,
2005-03-10,18998.4515337,,,
2005-03-11,18287.4982482,,,
2005-03-12,17845.292053,,,
2005-03-13,16262.0009648,,,
2005-03-14,15929.3479518,,,
2005-03-15,15450.1179564,,,
2005-03-16,15453.6393054,,,
2005-03-17,15026.3476089,,,
2005-03-18,14765.9342338,,,
2005-03-19,18496.0901446,,,
2005-03-20,20681.0878271,,,
2005-03-21,22082.4838943,,,
2005-03-22,25117.7619999,,,
2005-03-23,29859.7278557,,,
2005-03-24,38626.6925632,,,
2005-03-25,47000.1299954,,,
2005-03-26,47543.3098231,,,
2005-03-27,44623.6405582,,,
2005-03-28,41263.4360969,,,
2005-03-29,37573.4630589,,,
2005-03-30,35445.8047559,,,
2005-03-31,33615.8892932,0.145905,0.33662896,0.05492862
2005-04-01,31068.3255197,,,
2005-04-02,27943.2629875,,,
2005-04-03,25315.5816829,,,
2005-04-04,23445.6724322,,,
2005-04-05,21912.3764681,,,
2005-04-06,21189.1058527,,,
2005-04-07,20487.3173566,,,
2005-04-08,20478.1945028,,,
2005-04-09,21065.6338124,,,
2005-04-10,22333.6072814,,,
2005-04-11,23695.3396552,,,
2005-04-12,23175.4213607,,,
2005-04-13,21126.9860724,,,
2005-04-14,19849.4169688,,,
2005-04-15,19103.9277652,,,
2005-04-16,18792.7720588,,,
2005-04-17,17704.1290075,,,
2005-04-18,16595.1828704,,,
2005-04-19,15574.3432157,,,
2005-04-20,14953.0637165,,,
2005-04-21,14469.8864658,,,
2005-04-22,12917.9746274,,,
2005-04-23,13115.0653627,,,
2005-04-24,12453.5835581,,,
2005-04-25,12262.7852957,,,
2005-04-26,12088.1384827,,,
2005-04-27,13289.4700703,,,
2005-04-28,14065.0144423,,,
2005-04-29,14452.6742828,,,
2005-04-30,14057.8062636,0.13223136,0.231578,0.04688234
2005-05-01,13759.6116719,,,
2005-05-02,12108.1848803,,,
2005-05-03,11644.2606652,,,
2005-05-04,11562.7753639,,,
2005-05-05,11802.7270058,,,
2005-05-06,12274.5933854,,,
2005-05-07,13785.624509,,,
2005-05-08,16358.466088,,,
2005-05-09,17989.4634146,,,
2005-05-10,21249.0261361,,,
2005-05-11,29801.6618919,,,
2005-05-12,32669.4017836,,,
2005-05-13,34153.1369619,,,
