Date,Month,Year,pH,Flow,Temp,Flow_gal,TP,TSS,NH3,TKN,NO2,NO3
11/14/1992,11,1992,,34,,34000000,,,23.3,,,
11/15/1992,11,1992,,34,,33700000,,,24.1,,,
11/16/1992,11,1992,,33,,32600000,3,,22.6,,,
11/17/1992,11,1992,,32,,31800000,,,21.9,,,
11/18/1992,11,1992,,32,,31800000,,,23.2,,,
11/19/1992,11,1992,,31,,31200000,,,23,,,
11/20/1992,11,1992,,32,,31800000,,,24,,,
11/21/1992,11,1992,,33,,33000000,,,23,,,
11/22/1992,11,1992,,34,,33600000,,,23.3,,,
11/23/1992,11,1992,,32,,32100000,4.2,,21.2,,,
11/24/1992,11,1992,,36,,36300000,,,21.5,,,
11/25/1992,11,1992,,32,,32100000,,,23.6,,,
11/26/1992,11,1992,,34,,33500000,,,24,,,
11/27/1992,11,1992,,31,,30900000,,,22,,,
11/28/1992,11,1992,,32,,31800000,,,22.6,,,
11/29/1992,11,1992,,34,,34000000,,,22.3,,,
12/1/1992,12,1992,,30,,29800000,4.1,,25.6,,,
12/2/1992,12,1992,,32,,31700000,,,26.8,,,
12/3/1992,12,1992,,33,,33400000,,,27,,,
12/4/1992,12,1992,,33,,33000000,,,24.2,,,
12/5/1992,12,1992,,35,,34800000,,,24.5,,,
12/6/1992,12,1992,,42,,42120000,,,25.8,,,
12/7/1992,12,1992,,38,,38400000,3.2,,24.2,,,
12/8/1992,12,1992,,41,,41200000,,,18.8,,,
12/9/1992,12,1992,,68,,67530000,,,21.8,,,
12/10/1992,12,1992,,51,,50600000,,,14.8,,,
12/11/1992,12,1992,,50,,49500000,,,14.8,,,
12/12/1992,12,1992,,44,,44000000,,,16,,,
12/13/1992,12,1992,,42,,41900000,,,17.6,,,
12/14/1992,12,1992,,39,,38600000,2.9,,18.4,,,
12/15/1992,12,1992,,37,,37400000,,,18.9,,,
12/16/1992,12,1992,,36,,35600000,,,21.1,,,
12/17/1992,12,1992,,38,,37900000,,,22.5,,,
12/18/1992,12,1992,,36,,36300000,,,23,,,
12/19/1992,12,1992,,36,,36400000,,,23.3,,,
12/20/1992,12,1992,,35,,35300000,,,23.1,,,
12/21/1992,12,1992,,36,,35600000,,,21.9,,,
12/22/1992,12,1992,,35,,35200000,3.6,,21.5,,,
12/23/1992,12,1992,,36,,36100000,,,22.7,,,
12/24/1992,12,1992,,37,,37200000,,,22.4,,,
12/25/1992,12,1992,,34,,34200000,,,22.4,,,
12/26/1992,12,1992,,35,,35200000,,,22.2,,,
12/27/1992,12,1992,,35,,35300000,,,25.1,,,
12/28/1992,12,1992,,52,,52440000,4.4,,,,,
12/29/1992,12,1992,,62,,62030000,,,23.2,,,
12/30/1992,12,1992,,49,,49300000,,,15.5,,,
12/31/1992,12,1992,,43,,43300000,,,15.8,,,
1/1/1993,1,1993,,59,,58840000,,,19,,,
1/2/1993,1,1993,,47,,46800000,,,17.1,,,
1/3/1993,1,1993,,44,,44000000,,,16.4,,,
1/4/1993,1,1993,,43,,42700000,4.3,,19.4,21.7,0,0.5
1/5/1993,1,1993,,40,,40100000,,,19.7,,,
1/6/1993,1,1993,,47,,46900000,,,21.8,,,
1/7/1993,1,1993,,76,,75970000,,,22.6,,,
1/8/1993,1,1993,,62,,62100000,,,13.6,,,
1/9/1993,1,1993,,52,,52300000,,,13.9,,,
1/10/1993,1,1993,,48,,48100000,,,17.4,,,
1/11/1993,1,1993,,43,,43200000,,,17.4,,,
1/12/1993,1,1993,,49,,48800000,4.9,,18,20.1,0,0.5
1/13/1993,1,1993,,85,,85000000,,,19.4,,,
1/14/1993,1,1993,,78,,77800000,,,8.3,,,
1/15/1993,1,1993,,60,,60200000,,,7.5,,,
1/16/1993,1,1993,,58,,58200000,,,9.9,,,
1/17/1993,1,1993,,52,,51700000,,,12.2,,,
1/18/1993,1,1993,,62,,62100000,,,11.9,,,
1/19/1993,1,1993,,57,,57100000,2.6,,10.8,12.7,0,0.8
1/20/1993,1,1993,,81,,80800000,,,11.9,,,
1/21/1993,1,1993,,81,,81160000,,,14.4,,,
1/22/1993,1,1993,,69,,69400000,,,9.2,,,
1/23/1993,1,1993,,60,,60100000,,,9.5,,,
1/24/1993,1,1993,,53,,52900000,,,11.2,,,
1/25/1993,1,1993,,48,,48100000,3.2,,12.5,14.2,0.1,0.8
1/26/1993,1,1993,,47,,47100000,,,14,,,
1/27/1993,1,1993,,45,,44500000,,,14.8,,,
1/28/1993,1,1993,,44,,43700000,,,16.2,,,
1/29/1993,1,1993,,43,,43000000,,,17.2,,,
1/30/1993,1,1993,,40,,40200000,,,17.8,,,
1/31/1993,1,1993,,41,,40700000,,,17.9,,,
2/1/1993,2,1993,,42,,41600000,4,,16.9,18.2,0.3,0.8
2/2/1993,2,1993,,43,,42700000,,,16.2,,,
2/3/1993,2,1993,,41,,40900000,,,18.7,,,
2/4/1993,2,1993,,41,,40900000,,,19,,,
2/5/1993,2,1993,,40,,40100000,,,19.3,,,
2/6/1993,2,1993,,41,,40900000,,,19,,,
2/7/1993,2,1993,,42,,42300000,,,19.3,,,
2/8/1993,2,1993,,47,,47100000,2.9,,16.7,18.8,0.3,
2/9/1993,2,1993,,44,,43500000,,,14.4,,,
2/10/1993,2,1993,,42,,41700000,,,15.7,,,
2/11/1993,2,1993,,42,,42000000,,,16.7,,,
2/12/1993,2,1993,,41,,40900000,,,18,,,
2/13/1993,2,1993,,41,,41200000,,,17.6,,,
2/14/1993,2,1993,,39,,39400000,,,18.1,,,
2/15/1993,2,1993,,41,,41400000,,,16.8,,,
2/16/1993,2,1993,,39,,38600000,4.1,,17.6,19.7,0.3,1.4
2/17/1993,2,1993,,40,,39500000,,,17.2,,,
2/18/1993,2,1993,,44,,44300000,,,19.5,,,
2/19/1993,2,1993,,75,,75340000,,,17.9,,,
2/20/1993,2,1993,,71,,70600000,,,12.7,,,
2/21/1993,2,1993,,60,,59900000,,,11.1,,,
2/22/1993,2,1993,,55,,54600000,3.1,,11.5,13.5,0.2,1.1
2/23/1993,2,1993,,64,,63500000,,,12.6,,,
2/24/1993,2,1993,,61,,61000000,,,12.8,,,
2/25/1993,2,1993,,57,,56500000,,,12.1,,,
2/26/1993,2,1993,,56,,55800000,,,13.6,,,
2/27/1993,2,1993,,55,,55000000,,,13.6,,,
2/28/1993,2,1993,,51,,50800000,,,14,,,
3/1/1993,3,1993,,48,,47600000,,,13.3,,,
3/2/1993,3,1993,,46,,46400000,3.4,,14.1,15.7,0.1,
3/3/1993,3,1993,,49,,48600000,,,16.5,,,
3/4/1993,3,1993,,48,,47800000,,,16.4,,,
3/5/1993,3,1993,,47,,46700000,,,14.8,,,
3/6/1993,3,1993,,48,,48100000,,,14.6,,,
3/7/1993,3,1993,,48,,47800000,,,15.4,,,
3/8/1993,3,1993,,48,,47800000,3.3,,14.2,16,0.2,
3/9/1993,3,1993,,44,,43600000,,,14.2,,,
3/10/1993,3,1993,,49,,48900000,,,15,,,
3/11/1993,3,1993,,42,,42100000,,,15.8,,,
3/12/1993,3,1993,,42,,41900000,,,15.1,,,
3/13/1993,3,1993,,45,,44700000,,,15.3,,,
3/14/1993,3,1993,,43,,42900000,,,16.2,,,
3/15/1993,3,1993,,41,,41200000,,,13.4,,0.5,
3/16/1993,3,1993,,43,,42500000,,,13,,,
3/17/1993,3,1993,,54,,54300000,,,14.6,,,
3/18/1993,3,1993,,51,,50900000,3.2,,13.2,15.2,0.6,1.8
3/19/1993,3,1993,,48,,48300000,,,12.9,,,
3/20/1993,3,1993,,48,,48200000,,,14.1,,,
3/21/1993,3,1993,,47,,47000000,,,13.7,,,
3/22/1993,3,1993,,45,,44500000,,,12.5,,,
3/23/1993,3,1993,,46,,46400000,3.3,,13.3,15.1,0.4,1.2
3/24/1993,3,1993,,50,,50000000,,,14.4,,,
3/25/1993,3,1993,,46,,46400000,,,12.8,,,
3/26/1993,3,1993,,47,,46900000,,,12.3,,,
3/27/1993,3,1993,,47,,47100000,,,14.7,,,
3/28/1993,3,1993,,46,,46200000,,,16,,,
3/29/1993,3,1993,,43,,43200000,,,12.2,,,
3/30/1993,3,1993,,41,,41100000,,,15.7,,,
3/31/1993,3,1993,,41,,41200000,1.9,,16.8,19.4,0.7,0.2
4/1/1993,4,1993,,43,,42500000,,,17,,,
4/2/1993,4,1993,,41,,40900000,,,16.5,,,
4/3/1993,4,1993,,41,,40800000,,,16.6,,,
4/4/1993,4,1993,,42,,41700000,,,16.9,,,
4/5/1993,4,1993,,40,,40200000,,,15,,,
4/6/1993,4,1993,,39,,38500000,3.5,,14.7,16.7,0.7,0.8
4/7/1993,4,1993,,39,,38700000,,,15.3,,,
4/8/1993,4,1993,,37,,36900000,,,14.9,,,
4/9/1993,4,1993,,37,,36900000,,,15.4,,,
4/10/1993,4,1993,,39,,39200000,,,15.3,,,
4/11/1993,4,1993,,40,,39700000,,,16.2,,,
4/12/1993,4,1993,,40,,40100000,4.2,,16.1,18.5,0.3,0.9
4/13/1993,4,1993,,39,,39100000,,,17.4,,,
4/14/1993,4,1993,,39,,38500000,,,18.1,,,
4/15/1993,4,1993,,39,,38600000,,,18.8,,,
4/16/1993,4,1993,,38,,38400000,,,20.8,,,
4/17/1993,4,1993,,41,,41300000,,,20.9,,,
4/18/1993,4,1993,,43,,42600000,,,20.8,,,
4/19/1993,4,1993,,41,,41000000,3.6,,18.7,25.4,0.2,0.4
4/20/1993,4,1993,,40,,39700000,,,19,,,
4/21/1993,4,1993,,39,,38700000,,,21,,,
4/22/1993,4,1993,,39,,39000000,,,22.3,,,
4/23/1993,4,1993,,39,,39200000,,,22.6,,,
4/24/1993,4,1993,,41,,41100000,,,22.3,,,
4/25/1993,4,1993,,40,,40400000,,,22.8,,,
4/26/1993,4,1993,,40,,40400000,3.9,,20.2,22.5,0.2,0.3
4/27/1993,4,1993,,39,,39100000,,,20.3,,,
4/28/1993,4,1993,,39,,39200000,,,20.6,,,
4/29/1993,4,1993,,39,,39300000,,,21.9,,,
4/30/1993,4,1993,,40,,39600000,,,20.9,,,
5/1/1993,5,1993,,40,,40100000,,,21.5,,,
5/2/1993,5,1993,,41,,40900000,,,18.1,,,
5/3/1993,5,1993,,40,,40100000,4.6,,21.3,24.7,0.1,0.2
5/4/1993,5,1993,,39,,39000000,,,21.3,,,
5/5/1993,5,1993,,40,,39600000,,,22.4,,,
5/6/1993,5,1993,,39,,38700000,,,22.6,,,
5/7/1993,5,1993,,40,,40000000,,,22.9,,,
5/8/1993,5,1993,,40,,40200000,,,22.7,,,
5/9/1993,5,1993,,40,,40100000,,,23.2,,,
5/10/1993,5,1993,,39,,39300000,3.7,,22.8,24.9,0.3,2.6
5/11/1993,5,1993,,39,,39200000,,,21.3,,,
5/12/1993,5,1993,,39,,39000000,,,22.5,,,
5/13/1993,5,1993,,38,,38400000,,,23.5,,,
5/14/1993,5,1993,,36,,36400000,,,23.8,,,
5/15/1993,5,1993,,36,,35700000,,,23.4,,,
5/16/1993,5,1993,,35,,35100000,,,22.6,,,
5/17/1993,5,1993,,35,,35100000,3.4,,22.3,25.2,0.1,0.2
5/18/1993,5,1993,,34,,33700000,,,22.6,,,
5/19/1993,5,1993,,33,,33400000,,,23.5,,,
5/20/1993,5,1993,,36,,36100000,,,24.7,,,
5/21/1993,5,1993,,38,,38300000,,,23.9,,,
5/22/1993,5,1993,,39,,39300000,,,23.9,,,
5/23/1993,5,1993,,39,,38500000,,,24.1,,,
5/24/1993,5,1993,,38,,38300000,3.2,,21.6,23.9,0.1,0.2
5/25/1993,5,1993,,38,,37500000,,,22.9,,,
5/26/1993,5,1993,,38,,37500000,,,22.7,,,
5/27/1993,5,1993,,38,,37800000,,,24.3,,,
5/28/1993,5,1993,,38,,38200000,,,23.9,,,
5/29/1993,5,1993,,35,,34600000,,,22.8,,,
5/30/1993,5,1993,,33,,33100000,,,23.5,,,
5/31/1993,5,1993,,38,,37700000,,,21.4,,,
6/1/1993,6,1993,,35,,35400000,4.1,,22.5,25.1,0.4,0.3
6/2/1993,6,1993,,35,,34500000,,,19.6,,,
6/3/1993,6,1993,,35,,35000000,,,22.7,,,
6/4/1993,6,1993,,36,,35600000,,,23.9,,,
6/5/1993,6,1993,,37,,37160000,,,23.3,,,
6/6/1993,6,1993,,37,,37000000,,,23.5,,,
6/7/1993,6,1993,,37,,36500000,3.9,,20.5,23.2,0.6,0.5
6/8/1993,6,1993,,36,,36000000,,,20.9,,,
6/9/1993,6,1993,,36,,35500000,,,21.7,,,
6/10/1993,6,1993,,35,,34800000,,,21.7,,,
6/11/1993,6,1993,,35,,35200000,,,22.4,,,
6/12/1993,6,1993,,36,,35600000,,,23.1,,,
6/13/1993,6,1993,,35,,35200000,,,23.7,,,
6/14/1993,6,1993,,35,,35200000,3.2,,20.5,22.7,0.6,0.4
6/15/1993,6,1993,,34,,34100000,,,20.6,,,
6/16/1993,6,1993,,35,,34700000,,,19.8,,,
6/17/1993,6,1993,,35,,34500000,,,23,,,
6/18/1993,6,1993,,35,,34800000,,,18.8,,,
6/19/1993,6,1993,,35,,34600000,,,20.6,,,
6/20/1993,6,1993,,36,,35800000,,,21.8,,,
6/21/1993,6,1993,,36,,36000000,3.8,,20.4,,0.5,
6/22/1993,6,1993,,35,,35000000,,,21.7,,,
6/23/1993,6,1993,,35,,35100000,,,22.7,,,
6/24/1993,6,1993,,34,,33700000,,,23.1,,,
6/25/1993,6,1993,,34,,34300000,,,23.1,,,
6/26/1993,6,1993,,35,,34500000,,,22.6,,,
6/27/1993,6,1993,,35,,34800000,,,22.2,,,
6/28/1993,6,1993,,35,,35400000,2.5,,21.2,23.6,0.1,0.3
6/29/1993,6,1993,,35,,34700000,,,21,,,
6/30/1993,6,1993,,34,,34300000,,,19.5,,,
7/1/1993,7,1993,,35,,34600000,,,21.7,,,
7/2/1993,7,1993,,36,,36000000,,,22.7,,,
7/3/1993,7,1993,,37,,36500000,,,20.9,,,
7/4/1993,7,1993,,36,,35500000,,,21.1,,,
7/5/1993,7,1993,,38,,37700000,,,22.4,,,
7/6/1993,7,1993,,38,,38100000,1,,21.9,24.1,0.4,0.4
7/7/1993,7,1993,,37,,37400000,,,20.6,,,
7/8/1993,7,1993,,37,,36800000,,,20.4,,,
7/9/1993,7,1993,,37,,37200000,,,20,,,
7/10/1993,7,1993,,36,,36200000,,,20.6,,,
7/11/1993,7,1993,,36,,36200000,,,21.5,,,
7/12/1993,7,1993,,37,,36700000,2.4,,18.4,20.9,0.5,0.5
7/13/1993,7,1993,,35,,34500000,,,18.4,,,
7/14/1993,7,1993,,35,,34500000,,,18.9,,,
7/15/1993,7,1993,,35,,34500000,,,18.9,,,
7/16/1993,7,1993,,35,,34500000,,,18.9,,,
7/17/1993,7,1993,,35,,34600000,,,17.5,,,
7/18/1993,7,1993,,35,,34700000,,,17.8,,,
7/19/1993,7,1993,,35,,35400000,,,17.3,,,
7/20/1993,7,1993,,34,,34200000,2.9,,16.6,19,0.2,0.6
7/21/1993,7,1993,,34,,33900000,,,18,,,
7/22/1993,7,1993,,34,,34000000,,,20.9,,,
7/23/1993,7,1993,,35,,35000000,,,20.9,,,
7/24/1993,7,1993,,34,,33800000,,,19.7,,,
7/25/1993,7,1993,,33,,32900000,,,20.4,,,
7/26/1993,7,1993,,34,,33500000,2.6,,19.7,22,0.4,0.6
7/27/1993,7,1993,,33,,33200000,,,19.9,,,
7/28/1993,7,1993,,33,,33100000,,,20.1,,,
7/29/1993,7,1993,,34,,33700000,,,20,,,
7/30/1993,7,1993,,34,,33800000,,,19.8,,,
7/31/1993,7,1993,,34,,33500000,,,19.2,,,
8/1/1993,8,1993,,33,,33300000,,,21.4,,,
8/2/1993,8,1993,,34,,34400000,1.9,,16.6,,0.4,
8/3/1993,8,1993,,33,,32900000,,,17,,,
8/4/1993,8,1993,,32,,31900000,,,21.3,,,
8/5/1993,8,1993,,32,,32000000,,,19.5,,,
8/6/1993,8,1993,,32,,31900000,,,20,,,
8/7/1993,8,1993,,32,,31900000,,,19.1,,,
8/8/1993,8,1993,,32,,32000000,,,18.5,,,
8/9/1993,8,1993,,32,,31900000,3,,17.5,20.1,0.5,1.3
8/10/1993,8,1993,,31,,31400000,,,20.5,,,
8/11/1993,8,1993,,32,,31500000,,,20,,,
8/12/1993,8,1993,,32,,31500000,,,19.7,,,
8/13/1993,8,1993,,32,,31800000,,,23.4,,,
8/14/1993,8,1993,,32,,32000000,,,20.3,,,
8/15/1993,8,1993,,32,,31600000,,,20.9,,,
8/16/1993,8,1993,,32,,32100000,1.1,,18.4,20.9,0.7,1.7
8/17/1993,8,1993,,33,,32500000,,,18.4,,,
8/18/1993,8,1993,,33,,32600000,,,18.5,,,
8/19/1993,8,1993,,33,,33300000,,,19.3,,,
8/20/1993,8,1993,,35,,34500000,,,17,,,
8/21/1993,8,1993,,33,,32800000,,,16.7,,,
8/22/1993,8,1993,,32,,32400000,,,16.4,,,
8/23/1993,8,1993,,33,,33100000,0.6,,14.2,16.4,0.6,1.5
8/24/1993,8,1993,,32,,32400000,,,13.8,,,
8/25/1993,8,1993,,32,,32300000,,,15.6,,,
8/26/1993,8,1993,,33,,32500000,,,16.5,,,
8/27/1993,8,1993,,32,,32400000,,,17.5,,,
8/28/1993,8,1993,,32,,31500000,,,18.6,,,
8/29/1993,8,1993,,32,,31800000,,,16.6,,,
8/30/1993,8,1993,,33,,33100000,2.4,,13.2,15.8,0.5,1.2
8/31/1993,8,1993,,32,,32300000,,,16.1,,,
9/1/1993,9,1993,,32,,32000000,,,18.1,,,
9/2/1993,9,1993,,32,,31500000,,,19.4,,,
9/3/1993,9,1993,,32,,32000000,,,18.1,,,
9/4/1993,9,1993,,32,,31600000,,,18.5,,,
9/5/1993,9,1993,,30,,30200000,,,19.2,,,
9/6/1993,9,1993,,33,,33100000,,,17.7,,,
9/7/1993,9,1993,,33,,33100000,2.4,,18.1,21.1,0.1,0.6
9/8/1993,9,1993,,33,,32700000,,,17.4,,,
9/9/1993,9,1993,,32,,31900000,,,18,,,
9/10/1993,9,1993,,32,,31500000,,,18.9,,,
9/11/1993,9,1993,,32,,32200000,,,19.1,,,
9/12/1993,9,1993,,32,,32400000,,,20.9,,,
9/13/1993,9,1993,,32,,32300000,1.6,,18.4,20.8,0.1,0.8
9/14/1993,9,1993,,32,,31700000,,,17.2,,,
9/15/1993,9,1993,,31,,31000000,,,19.2,,,
9/16/1993,9,1993,,32,,31500000,,,20.2,,,
9/17/1993,9,1993,,32,,31600000,,,18.5,,,
9/18/1993,9,1993,,33,,32900000,,,19.9,,,
9/19/1993,9,1993,,33,,33100000,,,19.2,,,
9/20/1993,9,1993,,32,,32100000,,,16.4,,,
9/21/1993,9,1993,,31,,31200000,,,16.5,,,
9/22/1993,9,1993,,31,,30600000,,,18.6,,,
9/23/1993,9,1993,,31,,31400000,1.6,,18.8,21.6,0.3,1.1
9/24/1993,9,1993,,31,,31300000,,,19.3,,,
9/25/1993,9,1993,,30,,30400000,,,18,,,
9/26/1993,9,1993,,33,,32500000,,,17.9,,,
9/27/1993,9,1993,,32,,31700000,1.3,,15.8,18.4,0.3,1.4
9/28/1993,9,1993,,32,,31700000,,,14.8,,,
9/29/1993,9,1993,,32,,32100000,,,16,,,
9/30/1993,9,1993,,32,,32300000,,,16.8,,,
10/1/1993,10,1993,,33,,32600000,,,16.9,,,
10/2/1993,10,1993,,33,,33000000,,,14.9,,,
10/3/1993,10,1993,,33,,33300000,,,15.4,,,
10/4/1993,10,1993,,32,,32300000,1.3,,13.3,15.3,0.4,1.6
10/5/1993,10,1993,,32,,31800000,,,12.9,,,
10/6/1993,10,1993,,31,,30800000,,,15.2,,,
10/7/1993,10,1993,,31,,31000000,,,16.8,,,
10/8/1993,10,1993,,31,,30800000,,,12.9,,,
10/9/1993,10,1993,,32,,31600000,,,11.9,,,
10/10/1993,10,1993,,35,,35200000,,,11.4,,,
10/11/1993,10,1993,,35,,35100000,,,11.2,,0.5,2.4
10/12/1993,10,1993,,35,,34800000,3.4,,11.7,14.4,0.3,2
10/13/1993,10,1993,,34,,34300000,,,16.1,,,
10/14/1993,10,1993,,35,,35200000,,,16.5,,,
10/15/1993,10,1993,,36,,36100000,,,15.1,,,
10/16/1993,10,1993,,37,,36700000,,,15.5,,,
10/17/1993,10,1993,,35,,35300000,,,15.7,,,
10/18/1993,10,1993,,34,,33900000,,,13.8,,,
10/19/1993,10,1993,,34,,33500000,,,14.4,,,
10/20/1993,10,1993,,33,,33300000,2,,16.8,19.6,0.5,1.7
10/21/1993,10,1993,,33,,33400000,,,18.2,,,
10/22/1993,10,1993,,34,,33700000,,,17.6,,,
10/23/1993,10,1993,,34,,33800000,,,16.3,,,
10/24/1993,10,1993,,34,,34200000,,,17.6,,,
10/25/1993,10,1993,,33,,33300000,,,16.2,,,
10/26/1993,10,1993,,32,,32200000,,,16.6,,,
10/27/1993,10,1993,,32,,32200000,1.2,,13.2,15.6,0.7,4.3
10/28/1993,10,1993,,32,,32200000,,,11.8,,,
10/29/1993,10,1993,,32,,32200000,,,14.9,,,
10/30/1993,10,1993,,33,,32700000,,,13.9,,,
10/31/1993,10,1993,,33,,32800000,,,12.6,,,
11/1/1993,11,1993,,32,,32100000,1.2,,10.8,13.7,0.7,3.9
11/2/1993,11,1993,,32,,31500000,,,11.2,,,
11/3/1993,11,1993,,32,,32300000,,,11.7,,,
11/4/1993,11,1993,,32,,32200000,,,16.6,,,
11/5/1993,11,1993,,33,,32500000,,,15.6,,,
11/6/1993,11,1993,,34,,34200000,,,14.4,,,
11/7/1993,11,1993,,35,,34900000,,,15.7,,,
11/8/1993,11,1993,,33,,32600000,2.3,,17,,0.3,1.8
11/9/1993,11,1993,,33,,32600000,,,16.1,,,
11/10/1993,11,1993,,35,,34600000,,,16.5,,,
11/11/1993,11,1993,,35,,35200000,,,15.1,,,
11/12/1993,11,1993,,34,,34100000,,,13.4,,,
11/13/1993,11,1993,,35,,35300000,,,14.4,,,
11/14/1993,11,1993,,36,,35800000,,,14.3,,,
11/15/1993,11,1993,,35,,34500000,2.9,,14.3,16.7,0.4,2.4
11/16/1993,11,1993,,34,,33900000,,,15,,,
11/17/1993,11,1993,,34,,34000000,,,15.9,,,
11/18/1993,11,1993,,34,,33700000,,,16.7,,,
11/19/1993,11,1993,,33,,33200000,,,17.9,,,
11/20/1993,11,1993,,35,,34800000,,,20.3,,,
11/21/1993,11,1993,,36,,35600000,,,20.4,,,
11/22/1993,11,1993,,34,,34100000,1.8,,18.9,21.7,0.4,2.3
11/23/1993,11,1993,,33,,32500000,,,17.4,,,
11/24/1993,11,1993,,34,,33500000,,,17.6,,,
11/25/1993,11,1993,,33,,33200000,,,18,,,
11/26/1993,11,1993,,29,,29100000,,,16.7,,,
11/27/1993,11,1993,,33,,32700000,,,18.5,,,
11/28/1993,11,1993,,36,,36400000,,,20.4,,,
11/29/1993,11,1993,,39,,39200000,1.8,,21.2,27.4,0.1,1.7
11/30/1993,11,1993,,34,,34100000,,,20.5,,,
12/1/1993,12,1993,,33,,32700000,,,17.2,,,
12/2/1993,12,1993,,32,,32000000,,,19.8,,,
12/3/1993,12,1993,,32,,32400000,,,21.5,,,
12/4/1993,12,1993,,34,,33900000,,,20.9,,,
12/5/1993,12,1993,,34,,34400000,,,21.3,,,
12/6/1993,12,1993,,33,,33100000,3.2,,20.2,23.1,0.2,2.1
12/7/1993,12,1993,,33,,32800000,,,19.4,,,
12/8/1993,12,1993,,39,,38700000,,,21,,,
12/9/1993,12,1993,,39,,39400000,,,21.2,,,
12/10/1993,12,1993,,36,,36200000,,,18.4,,,
12/11/1993,12,1993,,44,,44000000,,,20.3,,,
12/12/1993,12,1993,,38,,38200000,,,19,,,
12/13/1993,12,1993,,36,,36400000,,,17.7,,,
12/14/1993,12,1993,,45,,45100000,2.6,,18.1,20.8,0.1,1.2
12/15/1993,12,1993,,38,,37800000,,,18.2,,,
12/16/1993,12,1993,,36,,36300000,,,17.7,,,
12/17/1993,12,1993,,36,,35800000,,,19.5,,,
12/18/1993,12,1993,,37,,36900000,,,19.1,,,
12/19/1993,12,1993,,36,,36200000,,,20.2,,,
12/20/1993,12,1993,,36,,35600000,2.6,,19.4,,0.1,1.4
12/21/1993,12,1993,,35,,34600000,,,20.2,,,
12/22/1993,12,1993,,33,,32800000,,,20.2,,,
12/23/1993,12,1993,,35,,34800000,,,20.6,,,
12/24/1993,12,1993,,35,,35200000,,,20.7,,,
12/25/1993,12,1993,,31,,31400000,,,20.5,,,
12/26/1993,12,1993,,33,,33200000,,,21.3,,,
12/27/1993,12,1993,,34,,34000000,,,22.8,,,
12/28/1993,12,1993,,33,,33000000,,,20.1,,,
12/29/1993,12,1993,,34,,33500000,,,22.1,,,
12/30/1993,12,1993,,34,,34000000,,,21.8,,,
12/31/1993,12,1993,,35,,35200000,,,21.8,,,
1/1/1994,1,1994,,31,,31000000,,,21.7,,,
1/2/1994,1,1994,,33,,32870000,,,21.3,,,
1/3/1994,1,1994,,32,,31970000,2.6,,21.7,,0.1,1.3
1/4/1994,1,1994,,34,,34380000,,,20.9,,,
1/5/1994,1,1994,,34,,34250000,,,22.4,,,
1/6/1994,1,1994,,34,,33870000,,,22.9,,,
1/7/1994,1,1994,,34,,33530000,,,23.5,,,
1/8/1994,1,1994,,35,,34500000,,,23.3,,,
1/9/1994,1,1994,,35,,35220000,,,23.7,,,
1/10/1994,1,1994,,34,,33780000,2.8,,21.3,24,0.1,0.6
1/11/1994,1,1994,,33,,32870000,,,21.1,,,
1/12/1994,1,1994,,33,,32750000,,,22.5,,,
1/13/1994,1,1994,,33,,33000000,,,23.9,,,
1/14/1994,1,1994,,33,,32810000,,,24.7,,,
1/15/1994,1,1994,,36,,35870000,,,24.3,,,
1/16/1994,1,1994,,32,,32120000,,,22.7,,,
1/17/1994,1,1994,,33,,32530000,,,21.3,,,
1/18/1994,1,1994,,31,,31370000,,,22.3,,,
1/19/1994,1,1994,,31,,31310000,2.8,,22.3,25.4,0.1,0.4
1/20/1994,1,1994,,31,,31220000,,,23.5,,,
1/21/1994,1,1994,,31,,31090000,,,24.4,,,
1/22/1994,1,1994,,35,,35030000,,,23.9,,,
1/23/1994,1,1994,,37,,37340000,,,25.2,,,
1/24/1994,1,1994,,45,,44780000,3.4,,22.4,25.7,0.1,
1/25/1994,1,1994,,43,,43440000,,,19.2,,,
1/26/1994,1,1994,,38,,38440000,,,19,,,
1/27/1994,1,1994,,38,,37560000,,,19,,,
1/28/1994,1,1994,,35,,35030000,,,20.4,,,
1/29/1994,1,1994,,35,,35280000,,,20.2,,,
1/30/1994,1,1994,,36,,35690000,,,21.8,,,
1/31/1994,1,1994,,34,,34380000,,,20.2,,,
2/1/1994,2,1994,,34,,34000000,3.2,,20.3,22.6,0.1,0.3
2/2/1994,2,1994,,33,,33280000,,,22.4,,,
2/3/1994,2,1994,,33,,33220000,,,21.9,,,
2/4/1994,2,1994,,33,,33470000,,,21.9,,,
2/5/1994,2,1994,,34,,33910000,,,22.6,,,
2/6/1994,2,1994,,41,,40590000,,,23.1,,,
2/7/1994,2,1994,,50,,49500000,3.6,,21.4,24,0,
2/8/1994,2,1994,,42,,41530000,,,16.1,,,
2/9/1994,2,1994,,38,,37660000,,,16.1,,,
2/10/1994,2,1994,,39,,39220000,,,18.7,,,
2/11/1994,2,1994,,36,,36000000,,,20.2,,,
2/12/1994,2,1994,,34,,34090000,,,19.3,,,
2/13/1994,2,1994,,35,,35340000,,,20.9,,,
2/14/1994,2,1994,,36,,35750000,3.4,,18.9,21.7,0.1,1.4
2/15/1994,2,1994,,35,,35220000,,,19.3,,,
2/16/1994,2,1994,,35,,34970000,,,21.1,,,
2/17/1994,2,1994,,44,,43590000,,,22.6,,,
2/18/1994,2,1994,,49,,48810000,,,21.3,,,
