Date,Month,Year,Flow,NH3,NO2,NO3,PO4
7-Jan-00,1,2000,25.45047,,,,
8-Jan-00,1,2000,24.73695,,,,
9-Jan-00,1,2000,24.65172,,,,
10-Jan-00,1,2000,25.3582,,,,
11-Jan-00,1,2000,25.86496,,,,
12-Jan-00,1,2000,25.94357,0.2,0.001,20,10
13-Jan-00,1,2000,25.81706,,,,
14-Jan-00,1,2000,25.84257,,,,
15-Jan-00,1,2000,24.61887,,,,
16-Jan-00,1,2000,25.42529,,,,
17-Jan-00,1,2000,26.07398,,,,
18-Jan-00,1,2000,29.6302,0.2,,,
19-Jan-00,1,2000,27.7312,,,,
20-Jan-00,1,2000,27.60513,,,,
21-Jan-00,1,2000,27.09654,,,,
22-Jan-00,1,2000,26.35269,,,,
23-Jan-00,1,2000,29.42392,,,,
24-Jan-00,1,2000,42.40278,0.2,,,
25-Jan-00,1,2000,40.41437,,,,
26-Jan-00,1,2000,34.64642,,,,
27-Jan-00,1,2000,32.45741,,,,
28-Jan-00,1,2000,30.89708,,,,
29-Jan-00,1,2000,29.5858,,,,
30-Jan-00,1,2000,29.2547,,,,
31-Jan-00,1,2000,29.16629,,,,
1-Feb-00,2,2000,28.29773,,,,
2-Feb-00,2,2000,28.02651,,,,
3-Feb-00,2,2000,29.2176,0.2,,,
4-Feb-00,2,2000,26.13125,,,,
5-Feb-00,2,2000,27.92393,,,,
6-Feb-00,2,2000,26.76392,,,,
7-Feb-00,2,2000,27.77332,,,,
8-Feb-00,2,2000,27.98056,,,,
9-Feb-00,2,2000,27.85748,0.2,0.002,18.6,9.8
10-Feb-00,2,2000,28.50775,,,,
11-Feb-00,2,2000,31.51483,,,,
12-Feb-00,2,2000,35.59119,,,,
13-Feb-00,2,2000,40.97508,,,,
14-Feb-00,2,2000,47.22866,,,,
15-Feb-00,2,2000,40.20398,,,,
16-Feb-00,2,2000,37.45674,,,,
17-Feb-00,2,2000,36.0891,,,,
18-Feb-00,2,2000,34.24233,0.2,,,
19-Feb-00,2,2000,31.602,,,,
20-Feb-00,2,2000,31.49108,,,,
21-Feb-00,2,2000,32.1766,,,,
22-Feb-00,2,2000,33.86273,0.2,,,
23-Feb-00,2,2000,42.63625,,,,
24-Feb-00,2,2000,37.14632,,,,
25-Feb-00,2,2000,37.40036,,,,
26-Feb-00,2,2000,33.81924,,,,
27-Feb-00,2,2000,39.5687,,,,
28-Feb-00,2,2000,37.00695,,,,
29-Feb-00,2,2000,36.47313,,,,
1-Mar-00,3,2000,35.07183,,,,
2-Mar-00,3,2000,34.51611,0.2,,,
3-Mar-00,3,2000,34.47459,,,,
4-Mar-00,3,2000,35.01823,,,,
5-Mar-00,3,2000,37.10063,,,,
6-Mar-00,3,2000,36.40155,,,,
7-Mar-00,3,2000,35.34273,,,,
8-Mar-00,3,2000,39.28131,0.2,0.001,13.7,8
9-Mar-00,3,2000,40.04288,,,,
10-Mar-00,3,2000,38.27423,,,,
11-Mar-00,3,2000,36.08261,,,,
12-Mar-00,3,2000,34.4388,,,,
13-Mar-00,3,2000,34.25257,,,,
14-Mar-00,3,2000,34.49224,0.24,,,
15-Mar-00,3,2000,32.57441,,,,
16-Mar-00,3,2000,32.2883,,,,
17-Mar-00,3,2000,31.10598,,,,
18-Mar-00,3,2000,29.84143,,,,
19-Mar-00,3,2000,31.01412,,,,
20-Mar-00,3,2000,31.50406,,,,
21-Mar-00,3,2000,30.05003,,,,
22-Mar-00,3,2000,30.09697,,,,
23-Mar-00,3,2000,29.91175,0.2,,,
24-Mar-00,3,2000,29.44881,,,,
25-Mar-00,3,2000,28.56477,,,,
26-Mar-00,3,2000,28.31131,,,,
27-Mar-00,3,2000,29.48067,,,,
28-Mar-00,3,2000,29.69409,0.2,,,
29-Mar-00,3,2000,29.62014,,,,
30-Mar-00,3,2000,29.78362,,,,
31-Mar-00,3,2000,29.49068,,,,
1-Apr-00,4,2000,28.57206,,,,
2-Apr-00,4,2000,27.95649,,,,
3-Apr-00,4,2000,29.45602,,,,
4-Apr-00,4,2000,28.99848,,,,
5-Apr-00,4,2000,28.79334,,,,
6-Apr-00,4,2000,29.18031,0.2,,,
7-Apr-00,4,2000,29.16735,,,,
8-Apr-00,4,2000,28.44486,,,,
9-Apr-00,4,2000,28.60869,,,,
10-Apr-00,4,2000,30.34642,,,,
11-Apr-00,4,2000,30.183,,,,
12-Apr-00,4,2000,28.8104,0.2,0.002,15.6,10
13-Apr-00,4,2000,29.18993,,,,
14-Apr-00,4,2000,29.39337,,,,
15-Apr-00,4,2000,27.76937,,,,
16-Apr-00,4,2000,27.72717,,,,
17-Apr-00,4,2000,28.29541,,,,
18-Apr-00,4,2000,29.22685,0.2,,,
19-Apr-00,4,2000,29.84092,,,,
20-Apr-00,4,2000,28.39132,,,,
21-Apr-00,4,2000,29.11057,,,,
22-Apr-00,4,2000,27.89964,,,,
23-Apr-00,4,2000,27.94194,,,,
24-Apr-00,4,2000,29.28371,,,,
25-Apr-00,4,2000,29.22092,,,,
26-Apr-00,4,2000,28.92144,,,,
27-Apr-00,4,2000,28.86597,0.2,,,
28-Apr-00,4,2000,28.14554,,,,
29-Apr-00,4,2000,27.51588,,,,
30-Apr-00,4,2000,27.045,,,,
1-May-00,5,2000,28.44999,,,,
2-May-00,5,2000,27.88811,0.2,,,
3-May-00,5,2000,28.19396,,,,
4-May-00,5,2000,27.38722,,,,
5-May-00,5,2000,26.56297,,,,
6-May-00,5,2000,26.4811,,,,
7-May-00,5,2000,26.19721,,,,
8-May-00,5,2000,27.85613,,,,
9-May-00,5,2000,25.89044,,,,
10-May-00,5,2000,27.2606,0.2,0.002,17.4,9.5
11-May-00,5,2000,27.10518,,,,
12-May-00,5,2000,26.46595,,,,
13-May-00,5,2000,26.02217,,,,
14-May-00,5,2000,25.63438,,,,
15-May-00,5,2000,27.78402,0.2,,,
16-May-00,5,2000,27.41205,,,,
17-May-00,5,2000,27.18366,,,,
18-May-00,5,2000,27.47242,,,,
19-May-00,5,2000,26.9555,,,,
20-May-00,5,2000,26.44965,,,,
21-May-00,5,2000,26.14357,,,,
22-May-00,5,2000,26.81087,,,,
23-May-00,5,2000,26.99305,,,,
24-May-00,5,2000,25.89699,,,,
25-May-00,5,2000,25.60793,0.2,,,
26-May-00,5,2000,26.33202,,,,
27-May-00,5,2000,24.75286,,,,
28-May-00,5,2000,23.96736,,,,
29-May-00,5,2000,25.00028,,,,
30-May-00,5,2000,26.12911,,,,
31-May-00,5,2000,25.87176,,,,
1-Jun-00,6,2000,24.4176,0.2,,,
2-Jun-00,6,2000,20.78398,,,,
3-Jun-00,6,2000,25.12583,,,,
4-Jun-00,6,2000,24.75408,,,,
5-Jun-00,6,2000,26.73989,,,,
6-Jun-00,6,2000,27.215,,,,
7-Jun-00,6,2000,20.08016,0.2,0.001,20.4,10
8-Jun-00,6,2000,22.39512,,,,
9-Jun-00,6,2000,25.86448,,,,
10-Jun-00,6,2000,25.61966,,,,
11-Jun-00,6,2000,25.39485,,,,
12-Jun-00,6,2000,26.76072,,,,
13-Jun-00,6,2000,26.58971,0.2,,,
14-Jun-00,6,2000,31.16264,,,,
15-Jun-00,6,2000,28.47748,,,,
16-Jun-00,6,2000,26.90491,,,,
17-Jun-00,6,2000,25.44019,,,,
18-Jun-00,6,2000,24.38188,,,,
19-Jun-00,6,2000,26.0555,0.2,,,
20-Jun-00,6,2000,26.43638,,,,
21-Jun-00,6,2000,26.79995,,,,
22-Jun-00,6,2000,26.95839,,,,
23-Jun-00,6,2000,26.42838,,,,
24-Jun-00,6,2000,25.64769,,,,
25-Jun-00,6,2000,25.3069,0.2,,,
26-Jun-00,6,2000,26.94404,,,,
27-Jun-00,6,2000,27.10713,,,,
28-Jun-00,6,2000,26.83966,,,,
29-Jun-00,6,2000,26.34719,,,,
30-Jun-00,6,2000,26.56567,,,,
1-Jul-00,7,2000,25.19496,,,,
2-Jul-00,7,2000,24.23217,,,,
3-Jul-00,7,2000,24.8865,,,,
4-Jul-00,7,2000,24.55168,,,,
5-Jul-00,7,2000,26.30149,,,,
6-Jul-00,7,2000,26.38842,0.2,,,
7-Jul-00,7,2000,26.65089,,,,
8-Jul-00,7,2000,25.19785,,,,
9-Jul-00,7,2000,25.06362,,,,
10-Jul-00,7,2000,26.45069,,,,
11-Jul-00,7,2000,26.59116,,,,
12-Jul-00,7,2000,26.30244,0.2,0.001,19.6,11
13-Jul-00,7,2000,25.83802,,,,
14-Jul-00,7,2000,25.77123,,,,
15-Jul-00,7,2000,24.88814,,,,
16-Jul-00,7,2000,24.28153,,,,
17-Jul-00,7,2000,25.44975,,,,
18-Jul-00,7,2000,26.36286,0.2,,,
19-Jul-00,7,2000,26.62263,,,,
20-Jul-00,7,2000,26.55427,,,,
21-Jul-00,7,2000,26.15924,,,,
22-Jul-00,7,2000,25.23984,,,,
23-Jul-00,7,2000,25.41245,,,,
24-Jul-00,7,2000,25.7128,0.2,,,
25-Jul-00,7,2000,26.1556,,,,
26-Jul-00,7,2000,25.90052,,,,
27-Jul-00,7,2000,26.23907,,,,
28-Jul-00,7,2000,25.92707,,,,
29-Jul-00,7,2000,25.08341,,,,
30-Jul-00,7,2000,25.13868,,,,
31-Jul-00,7,2000,26.3694,,,,
1-Aug-00,8,2000,26.20824,,,,
2-Aug-00,8,2000,26.20194,,,,
3-Aug-00,8,2000,26.33296,0.2,,,
4-Aug-00,8,2000,25.83952,,,,
5-Aug-00,8,2000,24.69239,,,,
6-Aug-00,8,2000,24.2674,,,,
7-Aug-00,8,2000,26.26934,,,,
8-Aug-00,8,2000,26.53711,,,,
9-Aug-00,8,2000,26.26652,0.2,0.002,15.8,9.5
10-Aug-00,8,2000,26.4465,,,,
11-Aug-00,8,2000,26.31287,,,,
12-Aug-00,8,2000,25.31017,,,,
13-Aug-00,8,2000,24.96513,,,,
14-Aug-00,8,2000,26.13079,,,,
15-Aug-00,8,2000,26.3689,0.2,,,
16-Aug-00,8,2000,26.79977,,,,
17-Aug-00,8,2000,26.66493,,,,
18-Aug-00,8,2000,26.8579,,,,
19-Aug-00,8,2000,25.95654,,,,
20-Aug-00,8,2000,25.52285,,,,
21-Aug-00,8,2000,26.95369,0.2,,,
22-Aug-00,8,2000,27.43363,,,,
23-Aug-00,8,2000,27.16146,,,,
24-Aug-00,8,2000,27.25462,,,,
25-Aug-00,8,2000,27.76862,,,,
26-Aug-00,8,2000,26.99485,,,,
27-Aug-00,8,2000,26.64768,0.2,,,
28-Aug-00,8,2000,27.74828,,,,
29-Aug-00,8,2000,27.29456,,,,
30-Aug-00,8,2000,24.21522,,,,
31-Aug-00,8,2000,27.00633,,,,
1-Sep-00,9,2000,27.37822,,,,
2-Sep-00,9,2000,25.00206,,,,
3-Sep-00,9,2000,29.31436,,,,
4-Sep-00,9,2000,25.91175,,,,
5-Sep-00,9,2000,26.52651,,,,
6-Sep-00,9,2000,27.60847,,,,
7-Sep-00,9,2000,26.53966,0.2,,,
8-Sep-00,9,2000,26.66167,,,,
9-Sep-00,9,2000,25.78265,,,,
10-Sep-00,9,2000,27.00249,,,,
11-Sep-00,9,2000,27.09771,,,,
12-Sep-00,9,2000,27.2023,,,,
13-Sep-00,9,2000,27.38244,0.2,0.003,,9
14-Sep-00,9,2000,26.90613,,,,
15-Sep-00,9,2000,26.90034,,,,
16-Sep-00,9,2000,26.21119,,,,
17-Sep-00,9,2000,25.29887,,,,
18-Sep-00,9,2000,27.6905,,,,
19-Sep-00,9,2000,26.81634,0.2,,14.5,
20-Sep-00,9,2000,27.03992,0.2,,,
21-Sep-00,9,2000,27.0483,,,,
22-Sep-00,9,2000,26.12547,,,,
23-Sep-00,9,2000,26.424,,,,
24-Sep-00,9,2000,26.20578,,,,
25-Sep-00,9,2000,27.57196,0.2,,,
26-Sep-00,9,2000,27.42974,,,,
27-Sep-00,9,2000,27.21384,,,,
28-Sep-00,9,2000,27.11631,,,,
29-Sep-00,9,2000,26.15966,,,,
30-Sep-00,9,2000,24.66294,,,,
1-Oct-00,10,2000,25.16638,,,,
2-Oct-00,10,2000,25.73239,,,,
3-Oct-00,10,2000,26.30691,,,,
4-Oct-00,10,2000,26.09295,,,,
5-Oct-00,10,2000,26.11833,0.2,,,
6-Oct-00,10,2000,26.36849,,,,
7-Oct-00,10,2000,25.58456,,,,
8-Oct-00,10,2000,25.12743,,,,
9-Oct-00,10,2000,26.50159,,,,
10-Oct-00,10,2000,27.20828,0.2,,,
11-Oct-00,10,2000,27.25554,,,,
12-Oct-00,10,2000,27.1277,,,,
13-Oct-00,10,2000,26.11136,,,,
14-Oct-00,10,2000,25.96019,,,,
15-Oct-00,10,2000,25.37114,,,,
16-Oct-00,10,2000,26.73719,,,,
17-Oct-00,10,2000,26.27919,,,,
18-Oct-00,10,2000,26.36706,0.2,0.003,18,11
19-Oct-00,10,2000,26.51191,,,,
20-Oct-00,10,2000,25.9999,,,,
21-Oct-00,10,2000,26.17137,,,,
22-Oct-00,10,2000,25.48863,,,,
23-Oct-00,10,2000,26.7736,0.2,,,
24-Oct-00,10,2000,26.51108,,,,
25-Oct-00,10,2000,26.83146,,,,
26-Oct-00,10,2000,28.85518,,,,
27-Oct-00,10,2000,28.12284,,,,
28-Oct-00,10,2000,28.29569,,,,
29-Oct-00,10,2000,27.9051,,,,
30-Oct-00,10,2000,28.86526,,,,
31-Oct-00,10,2000,28.17694,,,,
1-Nov-00,11,2000,28.23821,,,,
2-Nov-00,11,2000,27.9791,0.2,,,
3-Nov-00,11,2000,26.94551,,,,
4-Nov-00,11,2000,25.76617,,,,
5-Nov-00,11,2000,25.96504,,,,
6-Nov-00,11,2000,26.82613,,,,
7-Nov-00,11,2000,26.75481,0.2,,,
8-Nov-00,11,2000,26.70412,,,,
9-Nov-00,11,2000,26.48624,,,,
10-Nov-00,11,2000,26.14516,,,,
11-Nov-00,11,2000,25.90954,,,,
12-Nov-00,11,2000,25.76542,,,,
13-Nov-00,11,2000,26.24028,,,,
14-Nov-00,11,2000,26.23479,,,,
15-Nov-00,11,2000,26.49216,0.2,0.003,18.6,12
16-Nov-00,11,2000,27.26589,,,,
17-Nov-00,11,2000,25.7609,,,,
18-Nov-00,11,2000,26.60399,,,,
19-Nov-00,11,2000,25.51474,,,,
20-Nov-00,11,2000,27.07213,,,,
21-Nov-00,11,2000,27.26928,0.2,,,
22-Nov-00,11,2000,26.77631,,,,
23-Nov-00,11,2000,24.96522,,,,
24-Nov-00,11,2000,23.79001,,,,
25-Nov-00,11,2000,23.60794,,,,
26-Nov-00,11,2000,24.63166,0.2,,,
27-Nov-00,11,2000,26.21475,,,,
28-Nov-00,11,2000,26.52533,,,,
29-Nov-00,11,2000,26.86927,,,,
30-Nov-00,11,2000,26.69393,,,,
1-Dec-00,12,2000,26.56408,,,,
2-Dec-00,12,2000,25.4419,,,,
3-Dec-00,12,2000,25.10206,,,,
4-Dec-00,12,2000,27.14502,,,,
5-Dec-00,12,2000,26.3676,,,,
6-Dec-00,12,2000,24.19864,0.2,0.001,19.1,11
7-Dec-00,12,2000,26.03453,,,,
8-Dec-00,12,2000,25.84657,,,,
9-Dec-00,12,2000,24.78606,,,,
10-Dec-00,12,2000,25.51572,,,,
11-Dec-00,12,2000,26.26652,,,,
12-Dec-00,12,2000,26.31903,0.2,,,
13-Dec-00,12,2000,26.3165,,,,
14-Dec-00,12,2000,26.56358,,,,
15-Dec-00,12,2000,26.35938,,,,
16-Dec-00,12,2000,24.83027,,,,
17-Dec-00,12,2000,24.54678,,,,
18-Dec-00,12,2000,25.48192,,,,
19-Dec-00,12,2000,25.99308,,,,
20-Dec-00,12,2000,25.38124,,,,
21-Dec-00,12,2000,25.39608,0.2,,,
22-Dec-00,12,2000,25.04609,,,,
23-Dec-00,12,2000,23.66529,,,,
24-Dec-00,12,2000,22.93676,,,,
25-Dec-00,12,2000,22.10999,,,,
26-Dec-00,12,2000,23.59543,,,,
27-Dec-00,12,2000,23.92353,0.2,,,
28-Dec-00,12,2000,24.08139,,,,
29-Dec-00,12,2000,23.92117,,,,
30-Dec-00,12,2000,23.40729,,,,
31-Dec-00,12,2000,23.39808,,,,
1-Jan-01,1,2001,23.13254,,,,
2-Jan-01,1,2001,25.15597,0.2,,,
3-Jan-01,1,2001,24.82482,,,,
4-Jan-01,1,2001,25.34976,,,,
5-Jan-01,1,2001,25.63944,,,,
6-Jan-01,1,2001,24.62231,,,,
7-Jan-01,1,2001,24.98845,,,,
8-Jan-01,1,2001,26.42174,,,,
9-Jan-01,1,2001,25.69047,0.2,0.003,,12
10-Jan-01,1,2001,28.83976,,,,
11-Jan-01,1,2001,31.1334,,,,
12-Jan-01,1,2001,29.56915,,,,
13-Jan-01,1,2001,27.87633,,,,
14-Jan-01,1,2001,26.26549,,,,
15-Jan-01,1,2001,27.4868,,,,
16-Jan-01,1,2001,27.22545,,,,
17-Jan-01,1,2001,26.96564,0.41,,16.6,
18-Jan-01,1,2001,26.69113,,,,
19-Jan-01,1,2001,26.91055,,,,
20-Jan-01,1,2001,25.97758,,,,
21-Jan-01,1,2001,26.00775,,,,
22-Jan-01,1,2001,26.73906,,,,
23-Jan-01,1,2001,27.02199,,,,
24-Jan-01,1,2001,27.29753,,,,
25-Jan-01,1,2001,29.38854,0.2,,,
26-Jan-01,1,2001,29.89477,,,,
27-Jan-01,1,2001,28.33871,,,,
28-Jan-01,1,2001,27.33117,0.2,,,
29-Jan-01,1,2001,28.63004,,,,
30-Jan-01,1,2001,28.21127,,,,
31-Jan-01,1,2001,27.95427,,,,
1-Feb-01,2,2001,27.93709,,,,
2-Feb-01,2,2001,27.6094,,,,
3-Feb-01,2,2001,26.74121,,,,
4-Feb-01,2,2001,26.58471,,,,
5-Feb-01,2,2001,28.02596,,,,
6-Feb-01,2,2001,27.86786,1.2,0.01,14.8,8.1
7-Feb-01,2,2001,27.53089,,,,
8-Feb-01,2,2001,26.90266,,0.002,,
9-Feb-01,2,2001,27.31622,,,,
10-Feb-01,2,2001,28.00193,,,,
11-Feb-01,2,2001,29.92661,,,,
12-Feb-01,2,2001,32.55572,,,,
13-Feb-01,2,2001,31.30606,,,,
14-Feb-01,2,2001,29.70413,0.2,,,
15-Feb-01,2,2001,29.13254,,,,
16-Feb-01,2,2001,28.41423,,,,
17-Feb-01,2,2001,27.51362,,,,
18-Feb-01,2,2001,26.79517,,,,
19-Feb-01,2,2001,30.70417,,,,
20-Feb-01,2,2001,31.42994,,,,
21-Feb-01,2,2001,30.74651,,,,
22-Feb-01,2,2001,31.50062,0.2,,,
23-Feb-01,2,2001,34.215,,,,
24-Feb-01,2,2001,33.58638,,,,
25-Feb-01,2,2001,31.61761,0.2,,,
26-Feb-01,2,2001,30.99042,,,,
27-Feb-01,2,2001,30.48745,,,,
28-Feb-01,2,2001,29.89302,,,,
1-Mar-01,3,2001,29.27389,,,,
2-Mar-01,3,2001,29.24198,,,,
3-Mar-01,3,2001,28.49146,,,,
4-Mar-01,3,2001,31.33621,,,,
5-Mar-01,3,2001,34.21948,,,,
6-Mar-01,3,2001,32.74602,,,,
7-Mar-01,3,2001,31.60272,,,,
8-Mar-01,3,2001,31.35263,0.2,,,
9-Mar-01,3,2001,30.26747,,,,
10-Mar-01,3,2001,29.65223,,,,
11-Mar-01,3,2001,28.961,,,,
12-Mar-01,3,2001,30.16236,,,,
13-Mar-01,3,2001,29.69352,0.2,0.003,16.1,10
14-Mar-01,3,2001,29.13493,,,,
15-Mar-01,3,2001,28.65688,,,,
16-Mar-01,3,2001,27.99708,,,,
17-Mar-01,3,2001,27.33979,,,,
18-Mar-01,3,2001,26.92123,,,,
19-Mar-01,3,2001,28.24203,,,,
20-Mar-01,3,2001,28.09974,,,,
21-Mar-01,3,2001,26.50553,0.2,,,
22-Mar-01,3,2001,28.05085,,,,
23-Mar-01,3,2001,27.59404,,,,
24-Mar-01,3,2001,26.77888,,,,
25-Mar-01,3,2001,26.49775,,,,
26-Mar-01,3,2001,27.5985,0.2,,,
27-Mar-01,3,2001,27.43253,,,,
28-Mar-01,3,2001,27.38005,,,,
29-Mar-01,3,2001,27.20158,,,,
30-Mar-01,3,2001,24.20491,,,,
31-Mar-01,3,2001,26.99426,,,,
1-Apr-01,4,2001,27.28383,,,,
2-Apr-01,4,2001,27.86386,,,,
3-Apr-01,4,2001,27.85898,,,,
4-Apr-01,4,2001,27.78945,,,,
5-Apr-01,4,2001,27.51012,1.7,,,
6-Apr-01,4,2001,27.73271,,,,
7-Apr-01,4,2001,27.28475,,,,
8-Apr-01,4,2001,26.10806,,,,
9-Apr-01,4,2001,28.50682,,,,
10-Apr-01,4,2001,27.65456,0.2,0.003,16.6,10
11-Apr-01,4,2001,27.46535,,,,
12-Apr-01,4,2001,27.22998,,,,
13-Apr-01,4,2001,26.60301,,,,
14-Apr-01,4,2001,26.04201,,,,
15-Apr-01,4,2001,25.84365,,,,
16-Apr-01,4,2001,27.08906,,,,
17-Apr-01,4,2001,26.97065,,,,
18-Apr-01,4,2001,26.74848,0.2,,,
19-Apr-01,4,2001,30.1548,,,,
20-Apr-01,4,2001,27.64178,,,,
21-Apr-01,4,2001,26.53197,,,,
22-Apr-01,4,2001,26.24474,,,,
23-Apr-01,4,2001,27.45751,0.2,,,
24-Apr-01,4,2001,26.79151,,,,
25-Apr-01,4,2001,27.45684,,,,
26-Apr-01,4,2001,26.87165,,,,
27-Apr-01,4,2001,28.71515,,,,
28-Apr-01,4,2001,25.84459,,,,
29-Apr-01,4,2001,25.62384,,,,
30-Apr-01,4,2001,26.64867,,,,
1-May-01,5,2001,26.4046,,,,
2-May-01,5,2001,26.32955,,,,
3-May-01,5,2001,26.47495,0.2,,,
4-May-01,5,2001,26.13605,,,,
5-May-01,5,2001,25.205,,,,
6-May-01,5,2001,25.205,,,,
7-May-01,5,2001,25.702,,,,
8-May-01,5,2001,26.39396,0.2,0.002,18,9.7
9-May-01,5,2001,26.17549,,,,
10-May-01,5,2001,26.24526,,,,
11-May-01,5,2001,25.97059,,,,
12-May-01,5,2001,22.41611,,,,
13-May-01,5,2001,25.09395,,,,
14-May-01,5,2001,26.23516,0.2,,,
15-May-01,5,2001,25.9913,,,,
16-May-01,5,2001,25.84404,,,,
17-May-01,5,2001,26.35974,,,,
18-May-01,5,2001,26.13263,,,,
19-May-01,5,2001,25.64352,,,,
20-May-01,5,2001,25.35368,0.34,,,
21-May-01,5,2001,26.85019,,,,
22-May-01,5,2001,26.11921,,,,
23-May-01,5,2001,26.30604,,,,
24-May-01,5,2001,26.25128,,,,
25-May-01,5,2001,25.63225,,,,
26-May-01,5,2001,23.67725,,,,
27-May-01,5,2001,22.61089,,,,
28-May-01,5,2001,24.45144,,,,
29-May-01,5,2001,26.83526,,,,
30-May-01,5,2001,25.11324,0.69,,,
31-May-01,5,2001,24.39492,,,,
1-Jun-01,6,2001,25.11186,,,,
2-Jun-01,6,2001,24.45152,,,,
3-Jun-01,6,2001,24.29581,,,,
4-Jun-01,6,2001,25.45471,,,,
5-Jun-01,6,2001,25.0834,0.2,0.001,18,10
6-Jun-01,6,2001,25.07401,,,,
7-Jun-01,6,2001,24.91301,,,,
8-Jun-01,6,2001,24.83275,,,,
9-Jun-01,6,2001,23.92454,,,,
10-Jun-01,6,2001,23.78095,,,,
11-Jun-01,6,2001,25.27535,,,,
12-Jun-01,6,2001,24.11255,,,,
13-Jun-01,6,2001,24.70171,,,,
14-Jun-01,6,2001,25.42583,0.2,,,
15-Jun-01,6,2001,24.94306,,,,
16-Jun-01,6,2001,23.72202,,,,
17-Jun-01,6,2001,23.6998,,,,
18-Jun-01,6,2001,25.02097,,,,
19-Jun-01,6,2001,24.12554,,,,
20-Jun-01,6,2001,23.90862,0.2,,,
21-Jun-01,6,2001,23.61842,,,,
22-Jun-01,6,2001,23.97151,,,,
23-Jun-01,6,2001,22.97998,,,,
24-Jun-01,6,2001,22.61826,,,,
25-Jun-01,6,2001,24.60657,0.2,,,
26-Jun-01,6,2001,25.30849,,,,
27-Jun-01,6,2001,24.69932,,,,
28-Jun-01,6,2001,24.39484,,,,
29-Jun-01,6,2001,24.52499,,,,
30-Jun-01,6,2001,23.33876,,,,
1-Jul-01,7,2001,22.74364,,,,
2-Jul-01,7,2001,23.97912,,,,
3-Jul-01,7,2001,23.83417,,,,
4-Jul-01,7,2001,22.87571,,,,
5-Jul-01,7,2001,23.50977,0.2,,,
6-Jul-01,7,2001,23.55919,,,,
7-Jul-01,7,2001,22.72773,,,,
8-Jul-01,7,2001,22.88381,,,,
9-Jul-01,7,2001,24.10087,,,,
10-Jul-01,7,2001,24.23676,3.8,0.44,16,11
11-Jul-01,7,2001,23.9469,,,,
12-Jul-01,7,2001,23.77631,,,,
13-Jul-01,7,2001,23.66599,,,,
14-Jul-01,7,2001,22.75037,,,,
15-Jul-01,7,2001,22.86986,,,,
16-Jul-01,7,2001,24.51075,,,,
17-Jul-01,7,2001,24.68728,,,,
18-Jul-01,7,2001,24.78033,5.1,,,
19-Jul-01,7,2001,24.60436,,,,
20-Jul-01,7,2001,23.26745,,,,
21-Jul-01,7,2001,22.96186,,,,
22-Jul-01,7,2001,23.13127,,,,
23-Jul-01,7,2001,24.63385,1.2,,,
24-Jul-01,7,2001,23.74561,,,,
25-Jul-01,7,2001,25.08724,,,,
26-Jul-01,7,2001,24.64567,,,,
27-Jul-01,7,2001,24.51055,,,,
28-Jul-01,7,2001,23.37402,,,,
29-Jul-01,7,2001,23.43338,,,,
30-Jul-01,7,2001,24.89299,,,,
31-Jul-01,7,2001,24.41074,,,,
1-Aug-01,8,2001,24.28179,,,,
2-Aug-01,8,2001,24.39459,0.66,,,
3-Aug-01,8,2001,24.51619,,,,
4-Aug-01,8,2001,23.6613,,,,
5-Aug-01,8,2001,23.80876,,,,
6-Aug-01,8,2001,24.82568,,,,
7-Aug-01,8,2001,25.01611,0.2,0.002,17,11
8-Aug-01,8,2001,25.26306,,,,
9-Aug-01,8,2001,24.78895,,,,
10-Aug-01,8,2001,24.50845,,,,
11-Aug-01,8,2001,23.65429,,,,
12-Aug-01,8,2001,23.25912,,,,
13-Aug-01,8,2001,24.69447,0.2,,,
14-Aug-01,8,2001,24.17833,,,,
15-Aug-01,8,2001,24.17719,,,,
16-Aug-01,8,2001,24.92499,,,,
17-Aug-01,8,2001,23.59203,,,,
18-Aug-01,8,2001,22.73456,,,,
19-Aug-01,8,2001,23.0196,,,,
20-Aug-01,8,2001,24.31015,,,,
21-Aug-01,8,2001,24.49623,,,,
22-Aug-01,8,2001,24.10515,0.2,,,
23-Aug-01,8,2001,24.31934,,,,
24-Aug-01,8,2001,24.02839,,,,
25-Aug-01,8,2001,23.18001,,,,
26-Aug-01,8,2001,23.37307,0.2,,,
27-Aug-01,8,2001,24.48922,,,,
28-Aug-01,8,2001,24.30026,,,,
29-Aug-01,8,2001,24.4784,,,,
30-Aug-01,8,2001,24.58609,,,,
31-Aug-01,8,2001,23.92841,,,,
1-Sep-01,9,2001,22.16559,,,,
2-Sep-01,9,2001,21.55607,,,,
3-Sep-01,9,2001,23.14033,,,,
4-Sep-01,9,2001,23.94293,,,,
5-Sep-01,9,2001,23.08996,0.2,,,
6-Sep-01,9,2001,23.46742,,,,
7-Sep-01,9,2001,22.83836,,,,
8-Sep-01,9,2001,22.84658,,,,
9-Sep-01,9,2001,23.00705,,,,
10-Sep-01,9,2001,24.27271,,,,
11-Sep-01,9,2001,23.94517,0.2,,,12
12-Sep-01,9,2001,24.0632,,,18,
13-Sep-01,9,2001,23.96569,,,,
14-Sep-01,9,2001,24.08904,,,,
15-Sep-01,9,2001,23.93314,,,,
16-Sep-01,9,2001,24.33421,,,,
17-Sep-01,9,2001,24.81142,,,,
18-Sep-01,9,2001,23.59806,,,,
19-Sep-01,9,2001,24.38698,,,,
