,Date,NH3 mg/L N_x,flow mgd_x,NO3 mg/L N_x,NO2 mg/L N,N+N mg/L N,P mg/L P,PO4 mg/L P,flow mgd_y,NH3 mg/L N_y,NO3 mg/L N_y,TP mg/L P,NH3 mg/L N,NO3 mg/L N,flow mgd
4074,2010-06-29,,,,,,,,8.72,0.5,,,0.5,,
4075,2010-06-30,,,,,4.7,,,9.28,0.5,4.7,,0.5,4.7,
4076,2010-07-01,,,,,,,,8.68,1.16,,,1.16,,
4077,2010-07-02,,,,,,,,8.56,0.5,,,0.5,,
4078,2010-07-03,,,,,,,,8.97,1.07,,,1.07,,
4079,2010-07-04,,,,,,,,8.88,1.07,,,1.07,,
4080,2010-07-05,,,,,,,,8.15,0.5,,,0.5,,
4081,2010-07-06,,,,,,,,9.18,0.5,,,0.5,,
4082,2010-07-07,,,,,3.2,,,9.2,1.21,3.2,,1.21,3.2,
4083,2010-07-08,,,,,,,,8.22,1.06,,,1.06,,
4084,2010-07-09,,,,,,,,8.29,1.05,,,1.05,,
4085,2010-07-10,,,,,,,,8.1,1.13,,,1.13,,
4086,2010-07-11,,,,,,,,8.0,1.08,,,1.08,,
4087,2010-07-12,,,,,,,,8.05,0.5,,,0.5,,
4088,2010-07-13,,,,,4.5,,,7.96,0.5,4.5,,0.5,4.5,
4089,2010-07-14,,,,,,,,8.17,0.5,,,0.5,,
4090,2010-07-15,,,,,,,,8.12,1.02,,,1.02,,
4091,2010-07-16,,,,,,,,8.26,1.06,,,1.06,,
4092,2010-07-17,,,,,,,,7.96,1.24,,,1.24,,
4093,2010-07-18,,,,,,,,8.05,1.03,,,1.03,,
4094,2010-07-19,,,,,,,,7.81,1.21,,,1.21,,
4095,2010-07-20,,,,,5.2,,,7.82,1.07,5.2,,1.07,5.2,
4096,2010-07-21,,,,,,,,7.92,0.5,,,0.5,,
4097,2010-07-22,,,,,,,,7.68,1.06,,,1.06,,
4098,2010-07-23,,,,,,,,7.94,1.04,,,1.04,,
4099,2010-07-24,,,,,,,,8.26,1.25,,,1.25,,
4100,2010-07-25,,,,,,,,8.0,0.903,,,0.903,,
4101,2010-07-26,,,,,,,,7.7,0.9109999999999999,,,0.9109999999999999,,
4102,2010-07-27,,,,,,,,7.92,0.853,,,0.853,,
4103,2010-07-28,,,,,5.6,,,8.11,0.865,5.6,,0.865,5.6,
4104,2010-07-29,,,,,,,,8.14,0.946,,,0.946,,
4105,2010-07-30,,,,,,,,7.76,1.07,,,1.07,,
4106,2010-07-31,,,,,,,,8.09,1.17,,,1.17,,
0,2010-08-01,1.1,5.5183333333333335,,,,,,8.17,1.1,,,1.1,,5.5183333333333335
1,2010-08-02,1.18,5.364333333333334,,,,,,8.01,1.18,,,1.18,,5.364333333333334
2,2010-08-03,0.963,5.531,1.9149999999999998,,6.1,,0.3100896860986547,8.26,0.963,6.1,,0.963,6.1,5.531
3,2010-08-04,0.9470000000000001,5.363333333333333,,,,,,8.06,0.9470000000000001,,,0.9470000000000001,,5.363333333333333
4,2010-08-05,0.987,5.543666666666667,,,,,,8.34,0.987,,,0.987,,5.543666666666667
5,2010-08-06,1.09,5.251666666666666,,,,,,7.91,1.09,,,1.09,,5.251666666666666
6,2010-08-07,1.19,5.368333333333333,,,,,,8.0,1.19,,,1.19,,5.368333333333333
7,2010-08-08,0.956,5.377,,,,,,7.82,0.956,,,0.956,,5.377
8,2010-08-09,0.889,5.560333333333333,,,,,,8.44,0.889,,,0.889,,5.560333333333333
9,2010-08-10,0.871,5.450666666666667,,,,,,8.15,0.871,,,0.871,,5.450666666666667
10,2010-08-11,0.983,5.480666666666667,2.0833333333333335,,5.9,,,8.15,0.983,5.9,,0.983,5.9,5.480666666666667
11,2010-08-12,1.06,5.635000000000001,,,,,,8.44,1.06,,,1.06,,5.635000000000001
12,2010-08-13,1.13,5.559,,,,,,8.29,1.13,,,1.13,,5.559
13,2010-08-14,1.02,5.506,,,,,,8.2,1.02,,,1.02,,5.506
14,2010-08-15,0.9420000000000001,5.7010000000000005,,,,,,8.47,0.9420000000000001,,,0.9420000000000001,,5.7010000000000005
15,2010-08-16,1.01,5.805666666666667,2.05,,5.7,,,8.95,1.01,5.7,,1.01,5.7,5.805666666666667
16,2010-08-17,1.02,5.614666666666667,,,,,,8.61,1.02,,,1.02,,5.614666666666667
17,2010-08-18,0.937,5.8676666666666675,,,,,,9.15,0.937,,,0.937,,5.8676666666666675
18,2010-08-19,0.9440000000000001,5.826999999999999,,,,,,9.2,0.9440000000000001,,,0.9440000000000001,,5.826999999999999
19,2010-08-20,1.04,5.672,,,,,,8.68,1.04,,,1.04,,5.672
20,2010-08-21,1.1,5.883,,,,,,9.02,1.1,,,1.1,,5.883
21,2010-08-22,0.914,5.832333333333334,,,,,,9.23,0.914,,,0.914,,5.832333333333334
22,2010-08-23,0.7659999999999999,5.948,,,,,,9.54,0.7659999999999999,,,0.7659999999999999,,5.948
23,2010-08-24,0.848,5.894666666666666,,,,,,9.1,0.848,,,0.848,,5.894666666666666
24,2010-08-25,0.94,5.441333333333333,2.183333333333333,,5.6,,,8.51,0.94,5.6,,0.94,5.6,5.441333333333333
25,2010-08-26,1.08,5.913666666666667,,,,,,9.21,1.08,,,1.08,,5.913666666666667
26,2010-08-27,0.9359999999999999,5.460333333333334,,,,,,8.49,0.9359999999999999,,,0.9359999999999999,,5.460333333333334
27,2010-08-28,1.01,5.702000000000001,,,,,,8.92,1.01,,,1.01,,5.702000000000001
28,2010-08-29,0.988,5.846666666666667,,,,,,9.07,0.988,,,0.988,,5.846666666666667
29,2010-08-30,1.02,5.715333333333334,,,,,,9.06,1.02,,,1.02,,5.715333333333334
30,2010-08-31,0.82,5.760333333333333,,,,,,8.85,0.82,,,0.82,,5.760333333333333
31,2010-09-01,1.13,5.788999999999999,2.25,,5.4,,,8.87,1.13,5.4,,1.13,5.4,5.788999999999999
32,2010-09-02,1.13,5.871333333333332,,,,,,8.92,1.13,,,1.13,,5.871333333333332
33,2010-09-03,1.03,5.374666666666666,,,,,,7.85,1.03,,,1.03,,5.374666666666666
34,2010-09-04,1.18,5.352333333333333,,,,,,7.85,1.18,,,1.18,,5.352333333333333
35,2010-09-05,0.915,5.457333333333334,,,,,,8.11,0.915,,,0.915,,5.457333333333334
36,2010-09-06,0.892,5.476333333333334,,,,,,7.95,0.892,,,0.892,,5.476333333333334
37,2010-09-07,0.9009999999999999,5.710333333333334,,,,,,8.7,0.9009999999999999,,,0.9009999999999999,,5.710333333333334
38,2010-09-08,0.8440000000000001,5.542333333333333,,,,,,8.32,0.8440000000000001,,,0.8440000000000001,,5.542333333333333
39,2010-09-09,0.932,5.516000000000001,2.466666666666667,,6.2,,0.29820627802690586,8.31,0.932,6.2,,0.932,6.2,5.516000000000001
40,2010-09-10,1.02,5.536333333333332,,,,,,8.25,1.02,,,1.02,,5.536333333333332
41,2010-09-11,0.982,5.472,,,,,,8.03,0.982,,,0.982,,5.472
42,2010-09-12,0.985,5.608333333333333,,,,,,8.2,0.985,,,0.985,,5.608333333333333
43,2010-09-13,1.01,5.644333333333333,,,,,,8.53,1.01,,,1.01,,5.644333333333333
44,2010-09-14,1.01,5.334,2.2166666666666663,,6.1,,,7.96,1.01,6.1,,1.01,6.1,5.334
45,2010-09-15,1.17,5.495333333333334,,,,,,8.09,1.17,,,1.17,,5.495333333333334
46,2010-09-16,1.18,5.631666666666667,,,,,,8.45,1.18,,,1.18,,5.631666666666667
47,2010-09-17,1.11,5.558666666666666,,,,,,8.34,1.11,,,1.11,,5.558666666666666
48,2010-09-18,1.04,5.9593333333333325,,,,,,9.19,1.04,,,1.04,,5.9593333333333325
49,2010-09-19,0.9059999999999999,5.954666666666667,,,,,,9.37,0.9059999999999999,,,0.9059999999999999,,5.954666666666667
50,2010-09-20,0.847,5.669,,,,,,8.66,0.847,,,0.847,,5.669
51,2010-09-21,0.9590000000000001,5.7393333333333345,2.1666666666666665,,5.6,,,8.96,0.9590000000000001,5.6,,0.9590000000000001,5.6,5.7393333333333345
52,2010-09-22,0.985,5.639666666666667,,,,,,8.59,0.985,,,0.985,,5.639666666666667
53,2010-09-23,0.868,5.578333333333334,,,,,,8.47,0.868,,,0.868,,5.578333333333334
54,2010-09-24,0.9359999999999999,5.695666666666667,,,,,,8.8,0.9359999999999999,,,0.9359999999999999,,5.695666666666667
55,2010-09-25,1.09,5.685333333333333,,,,,,8.74,1.09,,,1.09,,5.685333333333333
56,2010-09-26,1.11,5.828333333333334,,,,,,8.97,1.11,,,1.11,,5.828333333333334
57,2010-09-27,1.03,5.695333333333333,,,,,,8.79,1.03,,,1.03,,5.695333333333333
58,2010-09-28,1.14,5.635333333333333,2.5833333333333335,,5.7,,,8.64,1.14,5.7,,1.14,5.7,5.635333333333333
59,2010-09-29,1.15,5.7090000000000005,,,,,,8.65,1.15,,,1.15,,5.7090000000000005
60,2010-09-30,1.01,5.640333333333333,,,,,,8.37,1.01,,,1.01,,5.640333333333333
61,2010-10-01,1.06,5.675666666666667,,,,,,8.43,1.06,,,1.06,,5.675666666666667
62,2010-10-02,1.08,5.235333333333334,,,,,,7.69,1.08,,,1.08,,5.235333333333334
63,2010-10-03,1.06,5.580333333333333,,,,,,8.17,1.06,,,1.06,,5.580333333333333
64,2010-10-04,0.986,5.502,,,,,,8.26,0.986,,,0.986,,5.502
65,2010-10-05,1.11,5.447666666666667,,,,,,8.0,1.11,,,1.11,,5.447666666666667
66,2010-10-06,1.06,5.406666666666666,2.65,,5.7,,,7.77,1.06,5.7,,1.06,5.7,5.406666666666666
67,2010-10-07,1.17,5.586666666666667,,,,,,8.26,1.17,,,1.17,,5.586666666666667
68,2010-10-08,1.04,5.166,,,,,,7.7,1.04,,,1.04,,5.166
69,2010-10-09,1.13,5.522666666666667,,,,,,8.07,1.13,,,1.13,,5.522666666666667
70,2010-10-10,1.06,5.7379999999999995,,,,,,8.61,1.06,,,1.06,,5.7379999999999995
71,2010-10-11,0.902,5.696333333333333,,,,,,8.52,0.902,,,0.902,,5.696333333333333
72,2010-10-12,0.89,5.360333333333333,2.05,,5.6,,,7.85,0.89,5.6,,0.89,5.6,5.360333333333333
73,2010-10-13,1.05,5.510000000000001,,,,,,8.13,1.05,,,1.05,,5.510000000000001
74,2010-10-14,1.2,5.190666666666667,,,,,,7.6,1.2,,,1.2,,5.190666666666667
75,2010-10-15,1.05,5.3406666666666665,,,,,,7.84,1.05,,,1.05,,5.3406666666666665
76,2010-10-16,1.03,5.298333333333333,,,,,,7.72,1.03,,,1.03,,5.298333333333333
77,2010-10-17,0.9570000000000001,5.423000000000001,,,,,,8.01,0.9570000000000001,,,0.9570000000000001,,5.423000000000001
78,2010-10-18,0.879,5.521333333333334,,,,,,8.27,0.879,,,0.879,,5.521333333333334
79,2010-10-19,1.02,5.385999999999999,2.4166666666666665,,5.3,,,7.93,1.02,5.3,,1.02,5.3,5.385999999999999
80,2010-10-20,1.01,5.609000000000001,,,,,,8.57,1.01,,,1.01,,5.609000000000001
81,2010-10-21,0.971,5.811333333333334,,,,,,8.75,0.971,,,0.971,,5.811333333333334
82,2010-10-22,0.884,5.346666666666668,,,,,,7.83,0.884,,,0.884,,5.346666666666668
83,2010-10-23,0.9259999999999999,5.415,,,,,,7.81,0.9259999999999999,,,0.9259999999999999,,5.415
84,2010-10-24,1.24,5.803999999999999,,,,,,8.79,1.24,,,1.24,,5.803999999999999
85,2010-10-25,1.09,5.476333333333333,,,,,,7.93,1.09,,,1.09,,5.476333333333333
86,2010-10-26,0.99,5.611666666666667,2.2333333333333334,0.03,5.63,,0.05814648729446936,8.35,0.99,5.6,,0.99,5.6,5.611666666666667
87,2010-10-27,1.08,5.507000000000001,,,,,,8.23,1.08,,,1.08,,5.507000000000001
88,2010-10-28,1.03,5.873666666666666,,,,,,8.98,1.03,,,1.03,,5.873666666666666
89,2010-10-29,1.16,5.515000000000001,,,,,,8.4,1.16,,,1.16,,5.515000000000001
90,2010-10-30,0.857,5.805666666666667,,,,,,8.76,0.857,,,0.857,,5.805666666666667
91,2010-10-31,0.9740000000000001,5.6209999999999996,,,,,,8.83,0.9740000000000001,,,0.9740000000000001,,5.6209999999999996
92,2010-11-01,0.9570000000000001,5.734333333333333,,,,,,8.63,0.9570000000000001,,,0.9570000000000001,,5.734333333333333
93,2010-11-02,1.02,5.8340000000000005,2.216666666666667,,5.5,,0.1689088191330344,9.15,1.02,5.5,,1.02,5.5,5.8340000000000005
94,2010-11-03,0.9520000000000001,5.961333333333333,,,,,,9.22,0.9520000000000001,,,0.9520000000000001,,5.961333333333333
95,2010-11-04,0.925,5.465333333333334,,,,,,8.24,0.925,,,0.925,,5.465333333333334
96,2010-11-05,1.05,5.583666666666667,,,,,,8.46,1.05,,,1.05,,5.583666666666667
97,2010-11-06,1.05,5.865333333333333,,,,,,8.94,1.05,,,1.05,,5.865333333333333
98,2010-11-07,1.06,6.0603333333333325,,,,,,9.22,1.06,,,1.06,,6.0603333333333325
99,2010-11-08,0.902,5.776666666666667,,,,,,8.97,0.902,,,0.902,,5.776666666666667
100,2010-11-09,1.07,5.507666666666666,2.3333333333333335,,5.4,,,8.05,1.07,5.4,,1.07,5.4,5.507666666666666
101,2010-11-10,1.07,5.2636666666666665,,,,,,7.61,1.07,,,1.07,,5.2636666666666665
102,2010-11-11,0.975,5.258,,,,,,7.54,0.975,,,0.975,,5.258
103,2010-11-12,1.22,5.508,,,,,,8.25,1.22,,,1.22,,5.508
104,2010-11-13,0.9840000000000001,5.479333333333333,,,,,,8.11,0.9840000000000001,,,0.9840000000000001,,5.479333333333333
105,2010-11-14,1.11,5.376666666666666,,,,,,7.59,1.11,,,1.11,,5.376666666666666
106,2010-11-15,1.02,5.678000000000001,,,,,,8.71,1.02,,,1.02,,5.678000000000001
107,2010-11-16,0.9890000000000001,5.521333333333334,,,,,,8.22,0.9890000000000001,,,0.9890000000000001,,5.521333333333334
108,2010-11-17,0.992,5.601666666666667,,,,,,8.57,0.992,,,0.992,,5.601666666666667
109,2010-11-18,0.903,5.849333333333334,2.6999999999999997,,5.6,,,9.02,0.903,5.6,,0.903,5.6,5.849333333333334
110,2010-11-19,0.9520000000000001,5.587,,,,,,8.65,0.9520000000000001,,,0.9520000000000001,,5.587
111,2010-11-20,1.16,5.821333333333334,,,,,,8.88,1.16,,,1.16,,5.821333333333334
112,2010-11-21,0.995,6.2043333333333335,,,,,,9.74,0.995,,,0.995,,6.2043333333333335
113,2010-11-22,0.836,6.204000000000001,,,,,,9.88,0.836,,,0.836,,6.204000000000001
114,2010-11-23,0.96,5.868666666666666,2.3666666666666667,,5.0,,,9.03,0.96,5.0,,0.96,5.0,5.868666666666666
115,2010-11-24,0.9059999999999999,6.037,,,,,,9.17,0.9059999999999999,,,0.9059999999999999,,6.037
116,2010-11-25,0.708,6.277,,,,,,9.75,0.708,,,0.708,,6.277
117,2010-11-26,1.06,5.409333333333333,,,,,,8.12,1.06,,,1.06,,5.409333333333333
118,2010-11-27,1.11,5.79,,,,,,8.81,1.11,,,1.11,,5.79
119,2010-11-28,1.11,5.917333333333333,,,,,,8.87,0.963,,,0.963,,5.917333333333333
120,2010-11-29,0.963,5.838,,,,,,8.86,0.9079999999999999,,,0.9079999999999999,,5.838
121,2010-11-30,0.9079999999999999,5.671333333333333,,,,,,8.62,0.9079999999999999,,,0.9079999999999999,,5.671333333333333
122,2010-12-01,0.9620000000000001,5.701666666666667,2.233333333333334,,5.2,,,8.66,0.9620000000000001,5.2,,0.9620000000000001,5.2,5.701666666666667
123,2010-12-02,0.93,5.680666666666667,,,,,,8.71,0.93,,,0.93,,5.680666666666667
124,2010-12-03,0.879,6.002333333333333,,,,,,9.36,0.879,,,0.879,,6.002333333333333
125,2010-12-04,0.882,5.472666666666666,,,,,,8.22,0.882,,,0.882,,5.472666666666666
126,2010-12-05,0.9209999999999999,5.878666666666667,,,,,,8.91,0.9209999999999999,,,0.9209999999999999,,5.878666666666667
127,2010-12-06,0.894,5.8453333333333335,,,,,,8.82,0.894,,,0.894,,5.8453333333333335
128,2010-12-07,1.09,5.450666666666667,1.3966666666666665,,5.5,,0.264050822122571,8.05,1.09,5.5,,1.09,5.5,5.450666666666667
129,2010-12-08,1.16,5.6129999999999995,,,,,,8.32,1.16,,,1.16,,5.6129999999999995
130,2010-12-09,1.34,5.758666666666667,,,,,,8.61,1.34,,,1.34,,5.758666666666667
131,2010-12-10,1.04,5.265666666666666,,,,,,7.72,1.04,,,1.04,,5.265666666666666
132,2010-12-11,1.03,5.549666666666666,,,,,,8.2,1.03,,,1.03,,5.549666666666666
133,2010-12-12,0.8420000000000001,5.532,,,,,,7.98,0.8420000000000001,,,0.8420000000000001,,5.532
134,2010-12-13,1.04,5.6113333333333335,1.5416666666666667,,6.0,,,8.58,1.04,6.0,,1.04,6.0,5.6113333333333335
135,2010-12-14,1.24,5.59,,,,,,8.24,1.24,,,1.24,,5.59
136,2010-12-15,0.938,5.559333333333334,,,,,,8.02,0.938,,,0.938,,5.559333333333334
137,2010-12-16,0.978,5.614333333333332,,,,,,8.37,0.978,,,0.978,,5.614333333333332
138,2010-12-17,0.991,5.928666666666667,,,,,,8.8,0.991,,,0.991,,5.928666666666667
139,2010-12-18,0.953,5.618666666666666,,,,,,8.43,0.953,,,0.953,,5.618666666666666
140,2010-12-19,0.9590000000000001,5.757666666666668,,,,,,8.27,0.9590000000000001,,,0.9590000000000001,,5.757666666666668
141,2010-12-20,0.9259999999999999,6.112333333333333,,,,,,9.33,0.9259999999999999,,,0.9259999999999999,,6.112333333333333
142,2010-12-21,0.972,5.882000000000001,1.2183333333333335,,5.4,,,8.72,0.972,5.4,,0.972,5.4,5.882000000000001
143,2010-12-22,0.9640000000000001,5.822,,,,,,8.53,0.9640000000000001,,,0.9640000000000001,,5.822
144,2010-12-23,0.882,6.303333333333334,,,,,,9.69,0.882,,,0.882,,6.303333333333334
145,2010-12-24,0.9279999999999999,6.146000000000001,,,,,,9.39,0.9279999999999999,,,0.9279999999999999,,6.146000000000001
146,2010-12-25,0.7929999999999999,6.357666666666667,,,,,,10.15,0.7929999999999999,,,0.7929999999999999,,6.357666666666667
147,2010-12-26,1.15,5.464333333333333,,,,,,7.84,1.15,,,1.15,,5.464333333333333
148,2010-12-27,1.07,5.454,,,,,,7.28,1.07,,,1.07,,5.454
149,2010-12-28,1.18,5.333,,,3.2,,,7.21,1.18,3.2,,1.18,3.2,5.333
150,2010-12-29,0.878,5.892333333333333,0.7966666666666665,,2.9,,,7.93,0.878,2.9,,0.878,2.9,5.892333333333333
151,2010-12-30,0.855,5.556333333333332,,,,,,8.04,0.855,,,0.855,,5.556333333333332
152,2010-12-31,1.05,6.0760000000000005,,,,,,9.04,0.0,,,0.0,,6.0760000000000005
153,2011-01-01,1.03,5.868333333333333,,,,,,9.22,1.03,,,1.03,,5.868333333333333
154,2011-01-02,1.08,6.146666666666667,,,,,,9.13,1.08,,,1.08,,6.146666666666667
155,2011-01-03,1.16,5.709666666666666,,,,,,8.34,1.16,,,1.16,,5.709666666666666
156,2011-01-04,1.06,6.044,,,,,,9.43,1.06,,,1.06,,6.044
157,2011-01-05,0.86,5.9476666666666675,,,,,,9.21,0.8640000000000001,,,0.8640000000000001,,5.9476666666666675
158,2011-01-06,0.92,5.834,1.2033333333333334,,5.1,,0.328101644245142,8.86,0.922,5.1,,0.922,5.1,5.834
159,2011-01-07,1.2,5.938666666666667,,,,,,9.11,1.2,,,1.2,,5.938666666666667
160,2011-01-08,1.06,5.75,,,,,,8.7,1.06,,,1.06,,5.75
161,2011-01-09,1.06,5.981999999999999,,,,,,8.98,1.06,,,1.06,,5.981999999999999
162,2011-01-10,0.9,5.999666666666667,,,,,,9.76,0.9,,,0.9,,5.999666666666667
163,2011-01-11,0.83,6.278666666666666,,,,,,9.97,0.828,,,0.828,,6.278666666666666
164,2011-01-12,0.93,6.065333333333334,1.3,,5.2,,,9.63,0.9329999999999999,5.2,,0.9329999999999999,5.2,6.065333333333334
165,2011-01-13,0.91,5.238666666666667,,,,,,9.13,0.91,,,0.91,,5.238666666666667
166,2011-01-14,1.07,6.685666666666667,,,,,,9.47,1.07,,,1.07,,6.685666666666667
167,2011-01-15,1.08,6.179333333333332,,,,,,9.76,1.08,,,1.08,,6.179333333333332
168,2011-01-16,1.28,5.897000000000001,,,,,,9.24,1.28,,,1.28,,5.897000000000001
169,2011-01-17,1.16,6.050666666666667,,,,,,9.25,1.16,,,1.16,,6.050666666666667
170,2011-01-18,1.18,5.864999999999999,1.24,,4.8,,,9.28,1.18,4.8,,1.18,4.8,5.864999999999999
171,2011-01-19,1.11,5.78,,,,,,8.89,1.11,,,1.11,,5.78
172,2011-01-20,1.0,5.8500000000000005,,,,,,9.14,1.0,,,1.0,,5.8500000000000005
173,2011-01-21,0.99,5.856000000000001,,,,,,9.16,0.992,,,0.992,,5.856000000000001
174,2011-01-22,1.08,5.832,,,,,,8.87,1.08,,,1.08,,5.832
175,2011-01-23,1.1,5.751666666666666,,,,,,8.66,1.1,,,1.1,,5.751666666666666
176,2011-01-24,1.06,5.832,,,,,,9.03,1.06,,,1.06,,5.832
177,2011-01-25,0.98,5.919333333333333,0.43199999999999994,,0.43199999999999994,,,9.2,0.982,,,0.982,0.43199999999999994,5.919333333333333
178,2011-01-26,0.92,5.832333333333334,4.7,,4.7,,,9.05,0.92,4.7,,0.92,4.7,5.832333333333334
179,2011-01-27,,5.867,,,,,,9.17,0.107,,,0.107,,5.867
180,2011-01-28,0.998,5.786999999999999,,,,,,9.09,0.998,,,0.998,,5.786999999999999
181,2011-01-29,1.22,5.717000000000001,,,,,,8.49,1.22,,,1.22,,5.717000000000001
182,2011-01-30,0.94,6.031666666666666,,,,,,9.38,0.941,,,0.941,,6.031666666666666
183,2011-01-31,1.04,5.813666666666666,,,,,,9.18,1.04,,,1.04,,5.813666666666666
184,2011-02-01,1.08,5.800333333333334,,,,,,8.91,1.08,,,1.08,,5.800333333333334
185,2011-02-02,1.08,5.687333333333334,,,,,,8.75,1.08,,,1.08,,5.687333333333334
186,2011-02-03,0.79,5.785666666666668,1.285,,5.6,,0.24005979073243647,9.05,0.7909999999999999,5.6,,0.7909999999999999,5.6,5.785666666666668
187,2011-02-04,0.72,5.724333333333334,,,,,,9.1,0.721,,,0.721,,5.724333333333334
188,2011-02-05,1.16,5.959666666666667,,,,,,9.6,1.16,,,1.16,,5.959666666666667
189,2011-02-06,1.26,5.829999999999999,,,,,,9.05,1.26,,,1.26,,5.829999999999999
190,2011-02-07,1.15,5.784,,,,,,8.98,1.15,,,1.15,,5.784
191,2011-02-08,1.17,5.747333333333334,,,,,,9.05,1.17,,,1.17,,5.747333333333334
192,2011-02-09,1.08,5.858,1.2333333333333334,,5.6,,,9.25,1.08,5.6,,1.08,5.6,5.858
193,2011-02-10,1.19,5.823,,,,,,8.9,1.19,,,1.19,,5.823
194,2011-02-11,1.1,5.401,,,,,,8.31,1.1,,,1.1,,5.401
195,2011-02-12,1.04,5.9126666666666665,,,,,,9.43,1.04,,,1.04,,5.9126666666666665
196,2011-02-13,1.52,5.565,,,,,,8.44,1.52,,,1.52,,5.565
197,2011-02-14,0.95,5.636666666666667,,,,,,8.69,0.9490000000000001,,,0.9490000000000001,,5.636666666666667
198,2011-02-15,1.14,5.585,,,,,,8.63,1.14,,,1.14,,5.585
199,2011-02-16,0.97,5.984333333333333,,,,,,9.4,0.966,,,0.966,,5.984333333333333
200,2011-02-17,1.06,5.758666666666667,1.1766666666666665,,5.1,,,8.93,1.06,5.1,,1.06,5.1,5.758666666666667
201,2011-02-18,1.19,6.338,,,,,,9.98,1.19,,,1.19,,6.338
202,2011-02-19,1.08,6.664333333333334,,,,,,10.37,1.08,,,1.08,,6.664333333333334
203,2011-02-20,1.11,6.197,,,,,,9.75,1.11,,,1.11,,6.197
204,2011-02-21,1.02,6.430666666666666,,,,,,9.91,1.02,,,1.02,,6.430666666666666
205,2011-02-22,0.92,6.327333333333333,1.2866666666666666,,5.3,,,9.95,0.919,5.3,,0.919,5.3,6.327333333333333
206,2011-02-23,1.02,6.171,,,,,,9.52,1.02,,,1.02,,6.171
207,2011-02-24,1.16,6.030666666666666,,,,,,9.37,1.16,,,1.16,,6.030666666666666
208,2011-02-25,1.23,6.198333333333334,,,,,,9.38,1.23,,,1.23,,6.198333333333334
209,2011-02-26,0.99,6.162333333333333,,,,,,9.6,0.992,,,0.992,,6.162333333333333
210,2011-02-27,1.28,6.183666666666666,,,,,,9.35,1.28,,,1.28,,6.183666666666666
211,2011-02-28,0.998,6.341666666666666,,,,,,9.98,0.998,,,0.998,,6.341666666666666
212,2011-03-01,1.46,5.797,1.4116666666666668,0.11,5.8100000000000005,,,8.92,1.46,5.7,,1.46,5.7,5.797
213,2011-03-02,1.03,6.106333333333333,,,,,,9.45,1.03,,,1.03,,6.106333333333333
214,2011-03-03,1.05,6.029333333333334,,,,,,9.4,1.05,,,1.05,,6.029333333333334
215,2011-03-04,1.01,5.959333333333333,,,,,,9.37,1.01,,,1.01,,5.959333333333333
216,2011-03-05,1.12,6.132666666666666,,,,,,9.47,1.12,,,1.12,,6.132666666666666
217,2011-03-06,0.8,6.232333333333333,,,,,,9.66,0.8029999999999999,,,0.8029999999999999,,6.232333333333333
218,2011-03-07,0.93,6.159,,,,,,9.75,0.93,,,0.93,,6.159
219,2011-03-08,1.08,5.917666666666666,,,,,,9.14,1.08,,,1.08,,5.917666666666666
220,2011-03-09,1.1,5.945333333333333,,,,,,9.25,1.1,,,1.1,,5.945333333333333
221,2011-03-10,1.04,6.002666666666667,1.5683333333333334,,6.5,,,9.32,1.04,6.5,,1.04,6.5,6.002666666666667
222,2011-03-11,1.04,5.873333333333332,,,,,,8.95,1.04,,,1.04,,5.873333333333332
223,2011-03-12,1.07,6.137333333333333,,,,,,9.09,1.07,,,1.07,,6.137333333333333
224,2011-03-13,0.92,5.876333333333332,,,,,,9.4,0.919,,,0.919,,5.876333333333332
225,2011-03-14,0.9990000000000001,5.9623333333333335,,,,,,9.4,0.9990000000000001,,,0.9990000000000001,,5.9623333333333335
226,2011-03-15,1.27,5.831333333333333,,,,,,8.95,1.27,,,1.27,,5.831333333333333
227,2011-03-16,0.92,6.048333333333333,1.5300000000000002,,6.0,,,9.36,0.9159999999999999,6.0,,0.9159999999999999,6.0,6.048333333333333
228,2011-03-17,1.18,5.795333333333335,,,,,,8.9,1.18,,,1.18,,5.795333333333335
229,2011-03-18,1.08,5.958666666666666,,,,,,9.36,1.08,,,1.08,,5.958666666666666
230,2011-03-19,1.13,6.011666666666667,,,,,,9.23,1.13,,,1.13,,6.011666666666667
231,2011-03-20,1.02,6.376666666666668,,,,,,9.92,1.02,,,1.02,,6.376666666666668
232,2011-03-21,0.68,6.256,,,,,,9.85,0.68,,,0.68,,6.256
233,2011-03-22,1.11,6.212666666666666,1.2916666666666667,,5.5,,0.2533632286995516,9.69,1.11,5.5,,1.11,5.5,6.212666666666666
234,2011-03-23,1.0,6.206,,,,,,9.72,1.0,,,1.0,,6.206
235,2011-03-24,1.09,6.194333333333333,,,,,,9.38,1.09,,,1.09,,6.194333333333333
236,2011-03-25,1.02,6.211333333333333,,,,,,9.34,1.02,,,1.02,,6.211333333333333
237,2011-03-26,0.95,6.725333333333334,,,,,,10.49,0.948,,,0.948,,6.725333333333334
238,2011-03-27,0.98,6.718666666666667,,,,,,10.46,0.983,,,0.983,,6.718666666666667
239,2011-03-28,1.05,6.639666666666667,,,,,,10.51,1.05,,,1.05,,6.639666666666667
240,2011-03-29,1.36,6.365666666666667,,,,,,9.7,1.36,,,1.36,,6.365666666666667
241,2011-03-30,1.13,6.420000000000001,,,,,,9.9,1.13,,,1.13,,6.420000000000001
